"EntrezID","Symbol","Description","P value"
"4211","MEIS1","Meis homeobox 1",0.00378339484442991
"113444","SMIM12","small integral membrane protein 12",0.00378838008798243
"91607","SLFN11","schlafen family member 11",0.00378848049410196
"9823","ARMCX2","armadillo repeat containing, X-linked 2",0.00380229550095335
"221656","KDM1B","lysine demethylase 1B",0.00380231461913128
"85446","ZFHX2","zinc finger homeobox 2",0.0038119860349719
"55144","LRRC8D","leucine rich repeat containing 8 family member D",0.00381417176261833
"998","CDC42","cell division cycle 42",0.00381808865831923
"54929","TMEM161A","transmembrane protein 161A",0.00381949776231894
"11240","PADI2","peptidyl arginine deiminase 2",0.00381981259782671
"91782","CHMP7","charged multivesicular body protein 7",0.00382117878382582
"5891","MOK","MOK protein kinase",0.00382240490416386
"10273","STUB1","STIP1 homology and U-box containing protein 1",0.00382709862125896
"7690","ZNF131","zinc finger protein 131",0.00382866172158047
"1060","CENPC","centromere protein C",0.00383952157444423
"7553","ZNF7","zinc finger protein 7",0.00384002385624327
"9397","NMT2","N-myristoyltransferase 2",0.00384141785273795
"23265","EXOC7","exocyst complex component 7",0.00384717469990148
"80823","BHLHB9","basic helix-loop-helix family member b9",0.00384848515923331
"10902","BRD8","bromodomain containing 8",0.00385322235354946
"27445","PCLO","piccolo presynaptic cytomatrix protein",0.00385772909217685
"3176","HNMT","histamine N-methyltransferase",0.00386664527995961
"9632","SEC24C","SEC24 homolog C, COPII coat complex component",0.00386771822400789
"25972","UNC50","unc-50 inner nuclear membrane RNA binding protein",0.0038688182145683
"206358","SLC36A1","solute carrier family 36 member 1",0.00386982051713458
"3304","HSPA1B","heat shock protein family A (Hsp70) member 1B",0.00387639509286752
"100506365","OTUD6B-AS1","OTUD6B antisense RNA 1 (head to head)",0.00387735527680544
"4128","MAOA","monoamine oxidase A",0.00388821194120181
"8820","HESX1","HESX homeobox 1",0.00388977684523628
"120227","CYP2R1","cytochrome P450 family 2 subfamily R member 1",0.00389688330712057
"64645","MFSD14A","major facilitator superfamily domain containing 14A",0.00390711670295107
"285193","DUSP28","dual specificity phosphatase 28",0.00390960104263915
"79707","NOL9","nucleolar protein 9",0.00390990162777616
"7332","UBE2L3","ubiquitin conjugating enzyme E2 L3",0.00391179647446194
"4236","MFAP1","microfibril associated protein 1",0.00391575543889289
"6711","SPTBN1","spectrin beta, non-erythrocytic 1",0.00392503862304872
"9278","ZBTB22","zinc finger and BTB domain containing 22",0.00392611928029052
"63826","SRR","serine racemase",0.00393008097992475
"339965","CCDC158","coiled-coil domain containing 158",0.00393058142867275
"517","ATP5G2","ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)",0.00394057129762893
"90809","TMEM55B","transmembrane protein 55B",0.00394524570238042
"57168","ASPHD2","aspartate beta-hydroxylase domain containing 2",0.0039558656603359
"56674","TMEM9B","TMEM9 domain family member B",0.00397236173654913
"7542","ZFPL1","zinc finger protein like 1",0.00398262430989116
"10654","PMVK","phosphomevalonate kinase",0.00400487330042287
"84316","NAA38","N(alpha)-acetyltransferase 38, NatC auxiliary subunit",0.00400690042647645
"8882","ZPR1","ZPR1 zinc finger",0.00401844190487677
"51520","LARS","leucyl-tRNA synthetase",0.00403110691752318
"51188","SS18L2","SS18 like 2",0.00403882905456321
"2002","ELK1","ELK1, ETS transcription factor",0.0040428908596386
"5176","SERPINF1","serpin family F member 1",0.00404314304657616
"10994","ILVBL","ilvB acetolactate synthase like",0.00404466711206286
"282809","POC1B","POC1 centriolar protein B",0.0040449665316391
"152992","TRMT44","tRNA methyltransferase 44 homolog (S. cerevisiae)",0.00405325929491318
"6257","RXRB","retinoid X receptor beta",0.00409152510904187
"55614","KIF16B","kinesin family member 16B",0.00409237624066705
"11164","NUDT5","nudix hydrolase 5",0.00409608820541474
"100132891","MSC-AS1","MSC antisense RNA 1",0.00409659086746628
"84674","CARD6","caspase recruitment domain family member 6",0.00409818562713093
"84284","NTPCR","nucleoside-triphosphatase, cancer-related",0.00410432590891729
"51645","PPIL1","peptidylprolyl isomerase like 1",0.0041059687210363
"2900","GRIK4","glutamate ionotropic receptor kainate type subunit 4",0.00410717164091734
"2629","GBA","glucosylceramidase beta",0.0041101376159115
"2074","ERCC6","ERCC excision repair 6, chromatin remodeling factor",0.0041106913692629
"55723","ASF1B","anti-silencing function 1B histone chaperone",0.00411559469629741
"5793","PTPRG","protein tyrosine phosphatase, receptor type G",0.00411564244857865
"9780","PIEZO1","piezo type mechanosensitive ion channel component 1",0.00412129512219095
"65980","BRD9","bromodomain containing 9",0.0041254096357437
"84706","GPT2","glutamic--pyruvic transaminase 2",0.00412648549209849
"5229","PGGT1B","protein geranylgeranyltransferase type I subunit beta",0.00413151363774
"116113","FOXP4","forkhead box P4",0.00414483431197554
"2110","ETFDH","electron transfer flavoprotein dehydrogenase",0.00414837437062932
"2882","GPX7","glutathione peroxidase 7",0.0041492148793707
"149840","C20orf196","chromosome 20 open reading frame 196",0.00415364089191184
"10036","CHAF1A","chromatin assembly factor 1 subunit A",0.00415606957473713
"55830","GLT8D1","glycosyltransferase 8 domain containing 1",0.00415720512176587
"116285","ACSM1","acyl-CoA synthetase medium chain family member 1",0.00416884147027763
"345462","ZNF879","zinc finger protein 879",0.00418124970248623
"347902","AMIGO2","adhesion molecule with Ig like domain 2",0.00418254289270115
"800","CALD1","caldesmon 1",0.00419003506286741
"56937","PMEPA1","prostate transmembrane protein, androgen induced 1",0.0041929361956754
"60496","AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase",0.00419449277920925
"10959","TMED2","transmembrane p24 trafficking protein 2",0.00420931736017893
"5591","PRKDC","protein kinase, DNA-activated, catalytic polypeptide",0.00421691272586777
"55624","POMGNT1","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",0.00421696890505263
"90353","CTU1","cytosolic thiouridylase subunit 1",0.0042249783530055
"5976","UPF1","UPF1, RNA helicase and ATPase",0.00423062318315204
"1351","COX8A","cytochrome c oxidase subunit 8A",0.00424097294839387
"83667","SESN2","sestrin 2",0.00424709704705728
"56005","MYDGF","myeloid derived growth factor",0.00424789280030136
"7812","CSDE1","cold shock domain containing E1",0.00425234454730861
"55112","WDR60","WD repeat domain 60",0.00427876266138438
"55094","GPATCH1","G-patch domain containing 1",0.00428010860416361
"5429","POLH","DNA polymerase eta",0.00428106418541785
"1329","COX5B","cytochrome c oxidase subunit 5B",0.00428646178495051
"22921","MSRB2","methionine sulfoxide reductase B2",0.00430173983359539
"9919","SEC16A","SEC16 homolog A, endoplasmic reticulum export factor",0.00430503596804144
"55192","DNAJC17","DnaJ heat shock protein family (Hsp40) member C17",0.00431551593588475
"171425","CLYBL","citrate lyase beta like",0.00432599291915459
"8987","STBD1","starch binding domain 1",0.00432872462828515
"8424","BBOX1","gamma-butyrobetaine hydroxylase 1",0.00434204061354948
"4005","LMO2","LIM domain only 2",0.00435557403914011
"2787","GNG5","G protein subunit gamma 5",0.00435857769605286
"10572","SIVA1","SIVA1 apoptosis inducing factor",0.00435964208539619
"342538","NACA2","nascent polypeptide associated complex alpha subunit 2",0.00436062387897573
"8038","ADAM12","ADAM metallopeptidase domain 12",0.00436259241503456
"2011","MARK2","microtubule affinity regulating kinase 2",0.00436782388788504
"22893","BAHD1","bromo adjacent homology domain containing 1",0.00437577770154984
"9463","PICK1","protein interacting with PRKCA 1",0.00438121910057188
"100128782","LINC00476","long intergenic non-protein coding RNA 476",0.00438426306921835
"79777","ACBD4","acyl-CoA binding domain containing 4",0.00438650634613058
"23534","TNPO3","transportin 3",0.0043981998034005
"401577","CD99P1","CD99 molecule pseudogene 1",0.00439912982381441
"57136","APMAP","adipocyte plasma membrane associated protein",0.00442943561899845
"25906","ANAPC15","anaphase promoting complex subunit 15",0.00443375764230902
"23198","PSME4","proteasome activator subunit 4",0.00443675784451436
"79019","CENPM","centromere protein M",0.00443736232077629
"84138","SLC7A6OS","solute carrier family 7 member 6 opposite strand",0.00444147876508705
"488","ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2",0.00444662395717321
"1407","CRY1","cryptochrome circadian clock 1",0.00445379463402795
"11107","PRDM5","PR/SET domain 5",0.00445811501459858
"85460","ZNF518B","zinc finger protein 518B",0.00445876570693782
"125704","FAM69C","family with sequence similarity 69 member C",0.00447051039073465
"55847","CISD1","CDGSH iron sulfur domain 1",0.00448022987042329
"3396","MRPL58","mitochondrial ribosomal protein L58",0.00448565276168256
"6059","ABCE1","ATP binding cassette subfamily E member 1",0.00448656403428038
"80145","THOC7","THO complex 7",0.00448900750847203
"80010","RMI1","RecQ mediated genome instability 1",0.00450881118057689
"285761","DCBLD1","discoidin, CUB and LCCL domain containing 1",0.0045099787926256
"286148","DPY19L4","dpy-19 like 4 (C. elegans)",0.00451719629380987
"9807","IP6K1","inositol hexakisphosphate kinase 1",0.00451854459497536
"169714","QSOX2","quiescin sulfhydryl oxidase 2",0.00452021487604237
"9519","TBPL1","TATA-box binding protein like 1",0.00453101216307839
"130507","UBR3","ubiquitin protein ligase E3 component n-recognin 3 (putative)",0.00453247744264806
"51193","ZNF639","zinc finger protein 639",0.00453950536654846
"55777","MBD5","methyl-CpG binding domain protein 5",0.00454162924768164
"79575","ABHD8","abhydrolase domain containing 8",0.00454191438681528
"55617","TASP1","taspase 1",0.00454578643819747
"79016","DDA1","DET1 and DDB1 associated 1",0.00456648494511525
"51693","TRAPPC2L","trafficking protein particle complex 2 like",0.00456741273663686
"102157402","AK6","adenylate kinase 6",0.00456929175097542
"25791","NGEF","neuronal guanine nucleotide exchange factor",0.00457476649531796
"100129503","AC127496.7","NULL",0.00457677255598865
"5781","PTPN11","protein tyrosine phosphatase, non-receptor type 11",0.00457737716441931
"401152","C4orf3","chromosome 4 open reading frame 3",0.00457890236706926
"5714","PSMD8","proteasome 26S subunit, non-ATPase 8",0.00458182172884503
"83943","IMMP2L","inner mitochondrial membrane peptidase subunit 2",0.00458503624174456
"9866","TRIM66","tripartite motif containing 66",0.00458664814502885
"6653","SORL1","sortilin related receptor 1",0.00459546174409464
"56829","ZC3HAV1","zinc finger CCCH-type containing, antiviral 1",0.00460098840269774
"7874","USP7","ubiquitin specific peptidase 7",0.00460324457729033
"57647","DHX37","DEAH-box helicase 37",0.00460511134950314
"10944","C11orf58","chromosome 11 open reading frame 58",0.00460681776023375
"26512","INTS6","integrator complex subunit 6",0.0046143210007088
"3098","HK1","hexokinase 1",0.00461512082063509
"93164","HTR7P1","5-hydroxytryptamine receptor 7 pseudogene 1",0.00461580585265586
"23277","CLUH","clustered mitochondria homolog",0.00462754485059724
"4744","NEFH","neurofilament heavy",0.00463034249320748
"9343","EFTUD2","elongation factor Tu GTP binding domain containing 2",0.00463422601568708
"84232","MAF1","MAF1 homolog, negative regulator of RNA polymerase III",0.0046374248042349
"10422","UBAC1","UBA domain containing 1",0.00464913476684359
"81857","MED25","mediator complex subunit 25",0.00465582780595553
"7013","TERF1","telomeric repeat binding factor 1",0.00466350278614813
"22994","CEP131","centrosomal protein 131",0.00467082151490328
"9653","HS2ST1","heparan sulfate 2-O-sulfotransferase 1",0.0046876930466333
"23387","SIK3","SIK family kinase 3",0.00469267328224254
"10248","POP7","POP7 homolog, ribonuclease P/MRP subunit",0.00469689004957718
"84795","PYROXD2","pyridine nucleotide-disulphide oxidoreductase domain 2",0.00471615430901751
"1471","CST3","cystatin C",0.00472314108640293
"7675","ZNF121","zinc finger protein 121",0.00473677272523765
"9746","CLSTN3","calsyntenin 3",0.00473785803780458
"4175","MCM6","minichromosome maintenance complex component 6",0.00473864088678311
"2108","ETFA","electron transfer flavoprotein alpha subunit",0.00474463085557653
"133308","SLC9B2","solute carrier family 9 member B2",0.00475202088645443
"7936","NELFE","negative elongation factor complex member E",0.00475456707886457
"4330","MN1","MN1 proto-oncogene, transcriptional regulator",0.00475741562328502
"4289","MKLN1","muskelin 1",0.00477082982060639
"93550","ZFAND4","zinc finger AN1-type containing 4",0.00477333915308154
"10799","RPP40","ribonuclease P/MRP subunit p40",0.00477633921199372
"6242","RTKN","rhotekin",0.00477907328020555
"80267","EDEM3","ER degradation enhancing alpha-mannosidase like protein 3",0.00478724440737044
"6596","HLTF","helicase like transcription factor",0.00478812125124661
"9698","PUM1","pumilio RNA binding family member 1",0.00479315441966688
"25915","NDUFAF3","NADH:ubiquinone oxidoreductase complex assembly factor 3",0.00480284846379653
"2034","EPAS1","endothelial PAS domain protein 1",0.00480620292561162
"5463","POU6F1","POU class 6 homeobox 1",0.00480786853998816
"55756","INTS9","integrator complex subunit 9",0.00481418867806305
"101928707","AC106782.2","NULL",0.00481595881218499
"25891","PAMR1","peptidase domain containing associated with muscle regeneration 1",0.00481662157795326
"7384","UQCRC1","ubiquinol-cytochrome c reductase core protein I",0.0048451766122819
"202051","SPATA24","spermatogenesis associated 24",0.00484595111189623
"3029","HAGH","hydroxyacylglutathione hydrolase",0.00486198584793729
"8000","PSCA","prostate stem cell antigen",0.00487406433495519
"1742","DLG4","discs large MAGUK scaffold protein 4",0.004874084356151
"81611","ANP32E","acidic nuclear phosphoprotein 32 family member E",0.00487477762133182
"81","ACTN4","actinin alpha 4",0.00488555036596672
"10015","PDCD6IP","programmed cell death 6 interacting protein",0.00488792173226349
"388507","ZNF788","zinc finger family member 788",0.0048932717232455
"9131","AIFM1","apoptosis inducing factor mitochondria associated 1",0.00491186950734812
"142913","CFL1P1","cofilin 1 pseudogene 1",0.00491482887745631
"126282","TNFAIP8L1","TNF alpha induced protein 8 like 1",0.00492800022694717
"6654","SOS1","SOS Ras/Rac guanine nucleotide exchange factor 1",0.00493883917828186
"6731","SRP72","signal recognition particle 72",0.00494841999230722
"25805","BAMBI","BMP and activin membrane bound inhibitor",0.00495714344809417
"147949","ZNF583","zinc finger protein 583",0.00496985682402218
"64863","METTL4","methyltransferase like 4",0.00498524095280395
"92270","ATP6AP1L","ATPase H+ transporting accessory protein 1 like",0.00498866802060727
"10963","STIP1","stress induced phosphoprotein 1",0.00499775430557148
"29","ABR","active BCR-related",0.00499945121051271
"55585","UBE2Q1","ubiquitin conjugating enzyme E2 Q1",0.00500976530470165
"6046","BRD2","bromodomain containing 2",0.00501722607048416
"9360","PPIG","peptidylprolyl isomerase G",0.00502477725520567
"10953","TOMM34","translocase of outer mitochondrial membrane 34",0.00502513538366878
"151194","METTL21A","methyltransferase like 21A",0.00502718528526969
"148423","C1orf52","chromosome 1 open reading frame 52",0.00502981466635921
"51251","NT5C3A","5'-nucleotidase, cytosolic IIIA",0.00503066793620555
"5687","PSMA6","proteasome subunit alpha 6",0.00503888241136441
"56925","LXN","latexin",0.00504654230969037
"9793","CKAP5","cytoskeleton associated protein 5",0.0050523202562629
"65110","UPF3A","UPF3A, regulator of nonsense mediated mRNA decay",0.00505911339031861
"3077","HFE","hemochromatosis",0.00506001065442008
"23624","CBLC","Cbl proto-oncogene C",0.00506522050893998
"26256","CABYR","calcium binding tyrosine phosphorylation regulated",0.00507060186354669
"1778","DYNC1H1","dynein cytoplasmic 1 heavy chain 1",0.00507348966031562
"6879","TAF7","TATA-box binding protein associated factor 7",0.00507384732480598
"79973","ZNF442","zinc finger protein 442",0.00508331760791036
"1666","DECR1","2,4-dienoyl-CoA reductase 1",0.00510089787717161
"2817","GPC1","glypican 1",0.00511205347153365
"8550","MAPKAPK5","mitogen-activated protein kinase-activated protein kinase 5",0.00511555904607641
"255252","LRRC57","leucine rich repeat containing 57",0.00511931311112468
"89970","RSPRY1","ring finger and SPRY domain containing 1",0.00512043217480607
"84925","DIRC2","disrupted in renal carcinoma 2",0.00514041984792946
"3268","AGFG2","ArfGAP with FG repeats 2",0.00514437452656735
"10059","DNM1L","dynamin 1 like",0.00514505017759437
"55186","SLC25A36","solute carrier family 25 member 36",0.00515609526239014
"11152","WDR45","WD repeat domain 45",0.00515888242256857
"57623","ZFAT","zinc finger and AT-hook domain containing",0.0051658918082591
"9191","DEDD","death effector domain containing",0.00517124311563388
"6597","SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",0.00518266343151774
"91966","CXorf40A","chromosome X open reading frame 40A",0.00518274880412539
"7091","TLE4","transducin like enhancer of split 4",0.00518665825910758
"10005","ACOT8","acyl-CoA thioesterase 8",0.0051903260590207
"6730","SRP68","signal recognition particle 68",0.00519438811027717
"7098","TLR3","toll like receptor 3",0.00519740477972386
"8558","CDK10","cyclin dependent kinase 10",0.00520167922363302
"644096","SDHAF1","succinate dehydrogenase complex assembly factor 1",0.00521699056373581
"6717","SRI","sorcin",0.00522032432066522
"126017","ZNF813","zinc finger protein 813",0.00524382628454589
"7772","ZNF229","zinc finger protein 229",0.00524603827592274
"51559","NT5DC3","5'-nucleotidase domain containing 3",0.00525646489055454
"205327","C2orf69","chromosome 2 open reading frame 69",0.00526432847717317
"5509","PPP1R3D","protein phosphatase 1 regulatory subunit 3D",0.00526491063523316
"257169","C9orf43","chromosome 9 open reading frame 43",0.00528393808548511
"51010","EXOSC3","exosome component 3",0.00528589110678102
"91748","ELMSAN1","ELM2 and Myb/SANT domain containing 1",0.00529114448532475
"121512","FGD4","FYVE, RhoGEF and PH domain containing 4",0.00529404094830044
"100101467","ZSCAN30","zinc finger and SCAN domain containing 30",0.00529534980990276
"22979","EFR3B","EFR3 homolog B",0.00529698998684403
"5516","PPP2CB","protein phosphatase 2 catalytic subunit beta",0.00532095955721201
"23705","CADM1","cell adhesion molecule 1",0.00533115496437842
"11196","SEC23IP","SEC23 interacting protein",0.00533343227251815
"220869","CBWD5","COBW domain containing 5",0.00534316003142488
"9537","TP53I11","tumor protein p53 inducible protein 11",0.00534324220516091
"10807","SDCCAG3","serologically defined colon cancer antigen 3",0.00534400161481352
"285362","SUMF1","sulfatase modifying factor 1",0.00535494080330068
"6009","RHEB","Ras homolog enriched in brain",0.00535657494961694
"79697","RIOX1","ribosomal oxygenase 1",0.00535753148053941
"28231","SLCO4A1","solute carrier organic anion transporter family member 4A1",0.00536114664317244
"85453","TSPYL5","TSPY like 5",0.00536459547742285
"55840","EAF2","ELL associated factor 2",0.00537549328242726
"54858","PGPEP1","pyroglutamyl-peptidase I",0.00537866446881807
"57583","TMEM181","transmembrane protein 181",0.00538314850765453
"55166","CENPQ","centromere protein Q",0.00538742053764385
"64320","RNF25","ring finger protein 25",0.00539136872923396
"79731","NARS2","asparaginyl-tRNA synthetase 2, mitochondrial (putative)",0.00539526728154649
"51735","RAPGEF6","Rap guanine nucleotide exchange factor 6",0.00539526820488889
"84844","PHF5A","PHD finger protein 5A",0.00539538211695623
"5170","PDPK1","3-phosphoinositide dependent protein kinase 1",0.00541774339217982
"84132","USP42","ubiquitin specific peptidase 42",0.00541982897076898
"9942","XYLB","xylulokinase",0.00542667479555137
"27429","HTRA2","HtrA serine peptidase 2",0.00543043023968814
"57332","CBX8","chromobox 8",0.0054314742912307
"9761","MLEC","malectin",0.00547344874416811
"23654","PLXNB2","plexin B2",0.00547480573833048
"9435","CHST2","carbohydrate sulfotransferase 2",0.00547577700454815
"1837","DTNA","dystrobrevin alpha",0.00548876002499732
"101926918","GTF2IP12","general transcription factor IIi pseudogene 12",0.00549589144776896
"8863","PER3","period circadian clock 3",0.00550326278519497
"26259","FBXW8","F-box and WD repeat domain containing 8",0.00551231623287374
"11191","PTENP1","phosphatase and tensin homolog pseudogene 1",0.00551742209303918
"4708","NDUFB2","NADH:ubiquinone oxidoreductase subunit B2",0.00552031895769667
"7633","ZNF79","zinc finger protein 79",0.00552500911925302
"65059","RAPH1","Ras association (RalGDS/AF-6) and pleckstrin homology domains 1",0.00557611147980241
"10397","NDRG1","N-myc downstream regulated 1",0.00557860736246063
"5754","PTK7","protein tyrosine kinase 7 (inactive)",0.00559087886973642
"23112","TNRC6B","trinucleotide repeat containing 6B",0.00559480273645452
"55205","ZNF532","zinc finger protein 532",0.00560569978184067
"641339","ZNF674","zinc finger protein 674",0.00560737514386456
"643641","ZNF862","zinc finger protein 862",0.00561955074787646
"57228","SMAGP","small cell adhesion glycoprotein",0.00562750113018451
"84461","NEURL4","neuralized E3 ubiquitin protein ligase 4",0.00563893423905892
"64840","PORCN","porcupine O-acyltransferase",0.00564084310829349
"4255","MGMT","O-6-methylguanine-DNA methyltransferase",0.00564254368438633
"513","ATP5D","ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit",0.00564730130384605
"85465","SELENOI","selenoprotein I",0.0056599986314807
"10956","OS9","OS9, endoplasmic reticulum lectin",0.00566564855184815
"51614","ERGIC3","ERGIC and golgi 3",0.00566762378852936
"100652853","LINC01023","long intergenic non-protein coding RNA 1023",0.00567519997758437
"222484","LNX2","ligand of numb-protein X 2",0.0056869046337813
"54980","C2orf42","chromosome 2 open reading frame 42",0.00568947871947034
"57010","CABP4","calcium binding protein 4",0.00570026106798593
"8487","GEMIN2","gem nuclear organelle associated protein 2",0.00570421341384608
"51507","RTFDC1","replication termination factor 2 domain containing 1",0.00570479665855683
"2961","GTF2E2","general transcription factor IIE subunit 2",0.00570513140940243
"9188","DDX21","DExD-box helicase 21",0.00570685708249052
"162427","RETREG3","reticulophagy regulator family member 3",0.00570824408260506
"646424","SPINK8","serine peptidase inhibitor, Kazal type 8 (putative)",0.0057086183839713
"339327","ZNF546","zinc finger protein 546",0.00573229134283659
"84060","RBM48","RNA binding motif protein 48",0.00576890236089889
"83549","UCK1","uridine-cytidine kinase 1",0.00577548146152296
"28960","DCPS","decapping enzyme, scavenger",0.00578416381403324
"338094","FAM151A","family with sequence similarity 151 member A",0.00578788016986154
"112849","L3HYPDH","trans-L-3-hydroxyproline dehydratase",0.0058050461698228
"5526","PPP2R5B","protein phosphatase 2 regulatory subunit B'beta",0.00580762881984509
"23510","KCTD2","potassium channel tetramerization domain containing 2",0.00580902223386603
"220136","CFAP53","cilia and flagella associated protein 53",0.00581062227915519
"1525","CXADR","CXADR, Ig-like cell adhesion molecule",0.00581913691547542
"101410533","YTHDF3-AS1","YTHDF3 antisense RNA 1 (head to head)",0.00582039758638131
"79598","CEP97","centrosomal protein 97",0.00582259315162226
"6429","SRSF4","serine and arginine rich splicing factor 4",0.00582854732285898
"6229","RPS24","ribosomal protein S24",0.00582925505825527
"284757","MIR646HG","MIR646 host gene",0.00583601383145627
"1964","EIF1AX","eukaryotic translation initiation factor 1A, X-linked",0.00584680661209436
"51616","TAF9B","TATA-box binding protein associated factor 9b",0.00584683838686506
"10469","TIMM44","translocase of inner mitochondrial membrane 44",0.00585564210644596
"83890","SPATA9","spermatogenesis associated 9",0.00585630906931967
"84720","PIGO","phosphatidylinositol glycan anchor biosynthesis class O",0.00585646151273511
"116984","ARAP2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",0.00586106605304004
"1159","CKMT1B","creatine kinase, mitochondrial 1B",0.00587027763476078
"56900","TMEM167B","transmembrane protein 167B",0.00588566849122174
"94101","ORMDL1","ORMDL sphingolipid biosynthesis regulator 1",0.00591093874887161
"2077","ERF","ETS2 repressor factor",0.00593185266652929
"131408","FAM131A","family with sequence similarity 131 member A",0.00593614483925942
"149297","FAM78B","family with sequence similarity 78 member B",0.00594283229232795
"80778","ZNF34","zinc finger protein 34",0.00595437660490039
"54583","EGLN1","egl-9 family hypoxia inducible factor 1",0.00596084582029976
"2068","ERCC2","ERCC excision repair 2, TFIIH core complex helicase subunit",0.00596575512311492
"10793","ZNF273","zinc finger protein 273",0.00597606099519599
"84866","TMEM25","transmembrane protein 25",0.00598024683211995
"201965","RWDD4","RWD domain containing 4",0.00599066607923882
"23621","BACE1","beta-secretase 1",0.00600821424364995
"10616","RBCK1","RANBP2-type and C3HC4-type zinc finger containing 1",0.00601234364024161
"60436","TGIF2","TGFB induced factor homeobox 2",0.00601711830286145
"9731","CEP104","centrosomal protein 104",0.00602347993029961
"51304","ZDHHC3","zinc finger DHHC-type containing 3",0.00602699527574413
"439921","MXRA7","matrix remodeling associated 7",0.00603327849106583
"338699","ANKRD42","ankyrin repeat domain 42",0.00606221355547987
"4725","NDUFS5","NADH:ubiquinone oxidoreductase subunit S5",0.00606860880671056
"54462","CCSER2","coiled-coil serine rich protein 2",0.00608123618601253
"27085","MTBP","MDM2 binding protein",0.00609238549577384
"1831","TSC22D3","TSC22 domain family member 3",0.00610177466729023
"5836","PYGL","glycogen phosphorylase L",0.0061108923731763
"9256","TSPOAP1","TSPO associated protein 1",0.00611125299820647
"1069","CETN2","centrin 2",0.00611824805360217
"8678","BECN1","beclin 1",0.0061537243449814
"55028","C17orf80","chromosome 17 open reading frame 80",0.00618201298409726
"56061","UBFD1","ubiquitin family domain containing 1",0.00618845842279292
"25850","ZNF345","zinc finger protein 345",0.00619525289115508
"550112","UBA6-AS1","UBA6 antisense RNA 1 (head to head)",0.00619623279058046
"10544","PROCR","protein C receptor",0.00619798606843469
"93081","TEX30","testis expressed 30",0.00620500449230965
"9648","GCC2","GRIP and coiled-coil domain containing 2",0.0062192458010949
"56951","C5orf15","chromosome 5 open reading frame 15",0.00622344405548247
"10495","ENOX2","ecto-NOX disulfide-thiol exchanger 2",0.00623030461769891
"84217","ZMYND12","zinc finger MYND-type containing 12",0.00623506654633421
"5819","NECTIN2","nectin cell adhesion molecule 2",0.00624273368274308
"51307","FAM53C","family with sequence similarity 53 member C",0.00624424367211129
"8842","PROM1","prominin 1",0.00624877985949746
"5745","PTH1R","parathyroid hormone 1 receptor",0.00625589090624135
"147650","SPACA6","sperm acrosome associated 6",0.00627482007075353
"271","AMPD2","adenosine monophosphate deaminase 2",0.00628309879903122
"3833","KIFC1","kinesin family member C1",0.00628453688600317
"58485","TRAPPC1","trafficking protein particle complex 1",0.00628712463873393
"92935","MARS2","methionyl-tRNA synthetase 2, mitochondrial",0.00629381717329802
"3613","IMPA2","inositol monophosphatase 2",0.00630346974684026
"8428","STK24","serine/threonine kinase 24",0.00630780453627211
"4140","MARK3","microtubule affinity regulating kinase 3",0.00631357739286154
"8651","SOCS1","suppressor of cytokine signaling 1",0.00632073861035343
"58986","TMEM8A","transmembrane protein 8A",0.00632217736237961
"100128881","VPS9D1-AS1","VPS9D1 antisense RNA 1",0.00635398663473485
"2957","GTF2A1","general transcription factor IIA subunit 1",0.00636107538829722
"57414","RHBDD2","rhomboid domain containing 2",0.00636173621095293
"6045","RNF2","ring finger protein 2",0.0063660087765085
"84950","PRPF38A","pre-mRNA processing factor 38A",0.00636678933560053
"64115","VSIR","V-set immunoregulatory receptor",0.00637232272329769
"100131655","AC027575.2","NULL",0.00637413253276287
"3660","IRF2","interferon regulatory factor 2",0.00637749515888808
"9578","CDC42BPB","CDC42 binding protein kinase beta",0.006382356141726
"57466","SCAF4","SR-related CTD associated factor 4",0.00638317746508221
"123016","TTC8","tetratricopeptide repeat domain 8",0.00639729896798769
"10633","RASL10A","RAS like family 10 member A",0.00642520458993601
"113612","CYP2U1","cytochrome P450 family 2 subfamily U member 1",0.00643158693594181
"101929693","RARA-AS1","RARA antisense RNA 1",0.00643548430039675
"83451","ABHD11","abhydrolase domain containing 11",0.00643937378515447
"81706","PPP1R14C","protein phosphatase 1 regulatory inhibitor subunit 14C",0.00645020093929216
"54439","RBM27","RNA binding motif protein 27",0.00645394914368858
"10239","AP3S2","adaptor related protein complex 3 sigma 2 subunit",0.00646578691058797
"8405","SPOP","speckle type BTB/POZ protein",0.0064687462990114
"9040","UBE2M","ubiquitin conjugating enzyme E2 M",0.0064747312638932
"6715","SRD5A1","steroid 5 alpha-reductase 1",0.00648350586842983
"64422","ATG3","autophagy related 3",0.00648366517608012
"23363","OBSL1","obscurin like 1",0.00648596902223209
"6119","RPA3","replication protein A3",0.00648729212239874
"56155","TEX14","testis expressed 14, intercellular bridge forming factor",0.00649574053878799
