"EntrezID","Symbol","Description","P value"
"200403","VWA3B","von Willebrand factor A domain containing 3B",0.00612833891189779
"1160","CKMT2","creatine kinase, mitochondrial 2",0.00613104919922547
"125170","MIEF2","mitochondrial elongation factor 2",0.00613843704695127
"51528","JKAMP","JNK1/MAPK8-associated membrane protein",0.0061438347271987
"149478","BTBD19","BTB domain containing 19",0.00615588814145351
"8636","SSNA1","SS nuclear autoantigen 1",0.00616063899738561
"221496","LEMD2","LEM domain containing 2",0.00616854671223666
"100499484","AL590705.5","NULL",0.00617267407734645
"64763","ZNF574","zinc finger protein 574",0.00618043648113087
"57221","ARFGEF3","ARFGEF family member 3",0.00618302537860616
"129401","NUP35","nucleoporin 35",0.00619000725526331
"10089","KCNK7","potassium two pore domain channel subfamily K member 7",0.00619020362249811
"26354","GNL3","G protein nucleolar 3",0.00619578628034789
"4051","CYP4F3","cytochrome P450 family 4 subfamily F member 3",0.00619939422483196
"254295","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1",0.00619950457433571
"5026","P2RX5","purinergic receptor P2X 5",0.00620004691056131
"4715","NDUFB9","NADH:ubiquinone oxidoreductase subunit B9",0.00620156417007334
"55669","MFN1","mitofusin 1",0.00620336422374401
"54497","HEATR5B","HEAT repeat containing 5B",0.00620655829781103
"63875","MRPL17","mitochondrial ribosomal protein L17",0.0062070625068753
"115939","TSR3","TSR3, acp transferase ribosome maturation factor",0.0062106786482149
"8634","RTCA","RNA 3'-terminal phosphate cyclase",0.00621393366085954
"3703","STT3A","STT3A, catalytic subunit of the oligosaccharyltransferase complex",0.00621472714051818
"64928","MRPL14","mitochondrial ribosomal protein L14",0.0062203091764651
"117248","GALNT15","polypeptide N-acetylgalactosaminyltransferase 15",0.00622291966364075
"246778","IL27","interleukin 27",0.00622680032837275
"3866","KRT15","keratin 15",0.00622754093450717
"3400","ID4","inhibitor of DNA binding 4, HLH protein",0.00622763080411304
"6900","CNTN2","contactin 2",0.00622934299523403
"10361","NPM2","nucleophosmin/nucleoplasmin 2",0.00623228174986779
"404550","C16orf74","chromosome 16 open reading frame 74",0.0062328758484107
"79831","KDM8","lysine demethylase 8",0.00623631310630768
"6051","RNPEP","arginyl aminopeptidase",0.006239184105991
"90506","LRRC46","leucine rich repeat containing 46",0.00624455484566377
"79684","MSANTD2","Myb/SANT DNA binding domain containing 2",0.00625869941625523
"4043","LRPAP1","LDL receptor related protein associated protein 1",0.00625968038544189
"92999","ZBTB47","zinc finger and BTB domain containing 47",0.00626412476888916
"727758","ROCK1P1","Rho associated coiled-coil containing protein kinase 1 pseudogene 1",0.00626446970984351
"11179","ZNF277","zinc finger protein 277",0.00627572882523153
"196074","METTL15","methyltransferase like 15",0.00627683846059779
"51287","COA4","cytochrome c oxidase assembly factor 4 homolog",0.00627995916521717
"6649","SOD3","superoxide dismutase 3",0.00628036954284983
"10211","FLOT1","flotillin 1",0.00628153635619122
"6652","SORD","sorbitol dehydrogenase",0.00628278741844213
"7542","ZFPL1","zinc finger protein like 1",0.00628526004840335
"5373","PMM2","phosphomannomutase 2",0.00630653300620854
"25906","ANAPC15","anaphase promoting complex subunit 15",0.00630916065484866
"5327","PLAT","plasminogen activator, tissue type",0.00631389273533145
"25839","COG4","component of oligomeric golgi complex 4",0.00632531266451597
"55847","CISD1","CDGSH iron sulfur domain 1",0.0063267683788637
"114757","CYGB","cytoglobin",0.00632888817549493
"338699","ANKRD42","ankyrin repeat domain 42",0.00633043796077204
"90550","MCU","mitochondrial calcium uniporter",0.00633180692350543
"3358","HTR2C","5-hydroxytryptamine receptor 2C",0.00633409101109972
"126432","RINL","Ras and Rab interactor like",0.00633823255975385
"1084","CEACAM3","carcinoembryonic antigen related cell adhesion molecule 3",0.00634058677891369
"26268","FBXO9","F-box protein 9",0.00634357103622618
"3906","LALBA","lactalbumin alpha",0.00634510145691258
"4886","NPY1R","neuropeptide Y receptor Y1",0.0063455271701085
"125704","FAM69C","family with sequence similarity 69 member C",0.00634711816331579
"7879","RAB7A","RAB7A, member RAS oncogene family",0.00635695589102037
"3000","GUCY2D","guanylate cyclase 2D, retinal",0.00636458949604402
"166929","SGMS2","sphingomyelin synthase 2",0.00636619868202604
"128229","TSACC","TSSK6 activating cochaperone",0.00637682951648744
"84932","RAB2B","RAB2B, member RAS oncogene family",0.00637881826222564
"3265","HRAS","HRas proto-oncogene, GTPase",0.00638588902212067
"125893","ZNF816","zinc finger protein 816",0.00638964087420613
"93349","SP140L","SP140 nuclear body protein like",0.00639691174959278
"2314","FLII","FLII, actin remodeling protein",0.00639950640318188
"226","ALDOA","aldolase, fructose-bisphosphate A",0.0064020206033838
"338799","LINC01089","long intergenic non-protein coding RNA 1089",0.0064075345257546
"10325","RRAGB","Ras related GTP binding B",0.00641214556365122
"84141","EVA1A","eva-1 homolog A, regulator of programmed cell death",0.00642405743730134
"145226","RDH12","retinol dehydrogenase 12 (all-trans/9-cis/11-cis)",0.00642545251598414
"91107","TRIM47","tripartite motif containing 47",0.0064391607142934
"84968","PNMA6A","paraneoplastic Ma antigen family member 6A",0.00644336670153789
"51310","SLC22A17","solute carrier family 22 member 17",0.00645264588091987
"57050","UTP3","UTP3, small subunit processome component",0.00645578027935945
"22979","EFR3B","EFR3 homolog B",0.00646000411263559
"79081","LBHD1","LBH domain containing 1",0.00646011351277953
"113791","PIK3IP1","phosphoinositide-3-kinase interacting protein 1",0.00646208731180309
"55568","GALNT10","polypeptide N-acetylgalactosaminyltransferase 10",0.00646332116407988
"101926904","OSMR-AS1","OSMR antisense RNA 1 (head to head)",0.00646718963876802
"5699","PSMB10","proteasome subunit beta 10",0.00646740895282727
"6134","RPL10","ribosomal protein L10",0.00647117380953544
"90956","ADCK2","aarF domain containing kinase 2",0.00647227496042946
"503538","A1BG-AS1","A1BG antisense RNA 1",0.00647657542082558
"4924","NUCB1","nucleobindin 1",0.00648188882145195
"8078","USP5","ubiquitin specific peptidase 5",0.00649697312430075
"25859","PART1","prostate androgen-regulated transcript 1 (non-protein coding)",0.00650003314207326
"79691","QTRT2","queuine tRNA-ribosyltransferase accessory subunit 2",0.00650245809466587
"64080","RBKS","ribokinase",0.00650508157199203
"147","ADRA1B","adrenoceptor alpha 1B",0.00650538823498881
"3026","HABP2","hyaluronan binding protein 2",0.00651491508803326
"3184","HNRNPD","heterogeneous nuclear ribonucleoprotein D",0.00652304353325706
"134","ADORA1","adenosine A1 receptor",0.0065233152062425
"84314","TMEM107","transmembrane protein 107",0.00652881689937579
"100133985","LINC01816","long intergenic non-protein coding RNA 1816",0.00652893613712613
"28955","DEXI","Dexi homolog",0.00653181731329167
"57570","TRMT5","tRNA methyltransferase 5",0.00653269601113726
"55262","C7orf43","chromosome 7 open reading frame 43",0.00653440532129568
"374928","ZNF773","zinc finger protein 773",0.00653832567338841
"64318","NOC3L","NOC3 like DNA replication regulator",0.00654348690112572
"50512","PODXL2","podocalyxin like 2",0.00654573808468939
"9609","RAB36","RAB36, member RAS oncogene family",0.00655717729310223
"5793","PTPRG","protein tyrosine phosphatase, receptor type G",0.00656394381604875
"2121","EVC","EvC ciliary complex subunit 1",0.00656502736620102
"493869","GPX8","glutathione peroxidase 8 (putative)",0.0065713004074166
"100506655","LCMT1-AS2","LCMT1 antisense RNA 2",0.00657597847183355
"85359","DGCR6L","DiGeorge syndrome critical region gene 6 like",0.00658021111792007
"57538","ALPK3","alpha kinase 3",0.00658366851199976
"3190","HNRNPK","heterogeneous nuclear ribonucleoprotein K",0.00659224711204498
"51606","ATP6V1H","ATPase H+ transporting V1 subunit H",0.00660133638252192
"401237","CASC15","cancer susceptibility 15 (non-protein coding)",0.00660605375841161
"153396","TMEM161B","transmembrane protein 161B",0.00660885464594263
"153684","AC025171.2","NULL",0.00661403727584065
"91355","LRP5L","LDL receptor related protein 5 like",0.00662650611892435
"64431","ACTR6","ARP6 actin related protein 6 homolog",0.00662755348518917
"23633","KPNA6","karyopherin subunit alpha 6",0.00662890508973124
"10078","TSSC4","tumor suppressing subtransferable candidate 4",0.00663390752474813
"4359","MPZ","myelin protein zero",0.00664008562782525
"10200","MPHOSPH6","M-phase phosphoprotein 6",0.00665019378632037
"164668","APOBEC3H","apolipoprotein B mRNA editing enzyme catalytic subunit 3H",0.00665216707930805
"66000","TMEM108","transmembrane protein 108",0.00665217831396869
"56949","XAB2","XPA binding protein 2",0.00665669015087267
"100419170","AC106865.1","NULL",0.00665856187093095
"729238","SFTPA2","surfactant protein A2",0.00665923041564409
"58492","ZNF77","zinc finger protein 77",0.00666826200986503
"56898","BDH2","3-hydroxybutyrate dehydrogenase 2",0.00666998641582717
"28970","C11orf54","chromosome 11 open reading frame 54",0.00667115291371312
"56900","TMEM167B","transmembrane protein 167B",0.00667289627319201
"64840","PORCN","porcupine O-acyltransferase",0.00667788904262889
"84626","KRBA1","KRAB-A domain containing 1",0.0066781148727697
"286144","TRIQK","triple QxxK/R motif containing",0.00668040491659672
"26095","PTPN20","protein tyrosine phosphatase, non-receptor type 20",0.00668827714230413
"5245","PHB","prohibitin",0.00669027999966509
"2280","FKBP1A","FK506 binding protein 1A",0.00670036385851347
"51191","HERC5","HECT and RLD domain containing E3 ubiquitin protein ligase 5",0.00670161606999198
"10606","PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase",0.0067080136156461
"100128385","FAM225B","family with sequence similarity 225 member B (non-protein coding)",0.0067129031680544
"340526","RTL5","retrotransposon Gag like 5",0.00671525451584709
"8798","DYRK4","dual specificity tyrosine phosphorylation regulated kinase 4",0.00671592266520282
"100130742","LRRC69","leucine rich repeat containing 69",0.00671908987113823
"55885","LMO3","LIM domain only 3",0.00673180353911618
"55510","DDX43","DEAD-box helicase 43",0.0067369049810122
"904","CCNT1","cyclin T1",0.00674374744674033
"339535","LINC01139","long intergenic non-protein coding RNA 1139",0.00674462218898109
"28986","MAGEH1","MAGE family member H1",0.00674583572727872
"5688","PSMA7","proteasome subunit alpha 7",0.00675269153007407
"5524","PTPA","protein phosphatase 2 phosphatase activator",0.00676278651057194
"4489","MT1A","metallothionein 1A",0.00676744574109467
"401577","CD99P1","CD99 molecule pseudogene 1",0.00676859019933918
"389073","C2orf80","chromosome 2 open reading frame 80",0.00677971246881925
"54742","LY6K","lymphocyte antigen 6 family member K",0.00679027267103738
"55964","SEPT3","septin 3",0.00679660367869683
"10478","SLC25A17","solute carrier family 25 member 17",0.00679966310627089
"406","ARNTL","aryl hydrocarbon receptor nuclear translocator like",0.00680203226351828
"401109","LINC00885","long intergenic non-protein coding RNA 885",0.00680447681834306
"161436","EML5","echinoderm microtubule associated protein like 5",0.00680518845230105
"401265","KLHL31","kelch like family member 31",0.00681285713183644
"51082","POLR1D","RNA polymerase I subunit D",0.00681796121235623
"9675","TTI1","TELO2 interacting protein 1",0.0068185495275066
"1889","ECE1","endothelin converting enzyme 1",0.00682763966927191
"8353","HIST1H3E","histone cluster 1 H3 family member e",0.00683140353694389
"10123","ARL4C","ADP ribosylation factor like GTPase 4C",0.00683349195652827
"54210","TREM1","triggering receptor expressed on myeloid cells 1",0.00683542859486441
"84248","FYTTD1","forty-two-three domain containing 1",0.00683750614444478
"1760","DMPK","DM1 protein kinase",0.0068379139923731
"147699","PPM1N","protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)",0.00684041025673854
"26973","CHORDC1","cysteine and histidine rich domain containing 1",0.00684512522635528
"11188","NISCH","nischarin",0.00685642317996527
"4793","NFKBIB","NFKB inhibitor beta",0.00686184844626381
"5763","PTMS","parathymosin",0.00686846480812831
"91012","CERS5","ceramide synthase 5",0.00687265799916403
"93594","TBC1D31","TBC1 domain family member 31",0.00687476003251208
"348110","ARPIN","actin related protein 2/3 complex inhibitor",0.00687985553548875
"652995","UCA1","urothelial cancer associated 1 (non-protein coding)",0.00688003153609329
"9355","LHX2","LIM homeobox 2",0.00688895818488211
"29800","ZDHHC1","zinc finger DHHC-type containing 1",0.00689305541834018
"5787","PTPRB","protein tyrosine phosphatase, receptor type B",0.00690014905901526
"57455","REXO1","RNA exonuclease 1 homolog",0.00690036957736029
"7643","ZNF90","zinc finger protein 90",0.00690044976004789
"115548","FCHO2","FCH domain only 2",0.00690136479955816
"7180","CRISP2","cysteine rich secretory protein 2",0.00690395690479884
"9183","ZW10","zw10 kinetochore protein",0.00690748048270384
"7095","SEC62","SEC62 homolog, preprotein translocation factor",0.0069144343685571
"65986","ZBTB10","zinc finger and BTB domain containing 10",0.0069200660414388
"4907","NT5E","5'-nucleotidase ecto",0.00692047121252704
"26013","L3MBTL1","L3MBTL1, histone methyl-lysine binding protein",0.00692973921991291
"6136","RPL12","ribosomal protein L12",0.00692983519037704
"375057","STUM","stum, mechanosensory transduction mediator homolog",0.00693085095279922
"120534","ARL14EP","ADP ribosylation factor like GTPase 14 effector protein",0.00693642430248409
"159989","DEUP1","deuterosome assembly protein 1",0.00694793525592918
"80818","ZNF436","zinc finger protein 436",0.0069510242637878
"127495","LRRC39","leucine rich repeat containing 39",0.00695145128508434
"1740","DLG2","discs large MAGUK scaffold protein 2",0.00695179082795105
"284348","LYPD5","LY6/PLAUR domain containing 5",0.00697369348378674
"7414","VCL","vinculin",0.00698085511405666
"149483","CCDC17","coiled-coil domain containing 17",0.00699254580487785
"653308","ASAH2B","N-acylsphingosine amidohydrolase 2B",0.00699714503885018
"79041","TMEM38A","transmembrane protein 38A",0.00700755720290747
"23373","CRTC1","CREB regulated transcription coactivator 1",0.00701100909972596
"138162","C9orf116","chromosome 9 open reading frame 116",0.0070137429217717
"160857","CCDC122","coiled-coil domain containing 122",0.00701846738606005
"914","CD2","CD2 molecule",0.00701957331617487
"162427","RETREG3","reticulophagy regulator family member 3",0.0070199946862668
"219333","USP12","ubiquitin specific peptidase 12",0.00702817406642375
"401232","LINC01011","long intergenic non-protein coding RNA 1011",0.00702894042143432
"55914","ERBIN","erbb2 interacting protein",0.0070382332094574
"9913","SUPT7L","SPT7 like, STAGA complex gamma subunit",0.00703834707099715
"84675","TRIM55","tripartite motif containing 55",0.00705156355793823
"646450","ARIH2OS","ariadne RBR E3 ubiquitin protein ligase 2 opposite strand",0.00705269492152727
"26007","TKFC","triokinase and FMN cyclase",0.00705494867158396
"85349","KRT87P","keratin 87 pseudogene",0.0070598836692306
"5205","ATP8B1","ATPase phospholipid transporting 8B1",0.00706034207361839
"51163","DBR1","debranching RNA lariats 1",0.00706229174481199
"100616210","MIR4737","microRNA 4737",0.00706577534048181
"374659","HDDC3","HD domain containing 3",0.00706869131579591
"9871","SEC24D","SEC24 homolog D, COPII coat complex component",0.0070741455841703
"210","ALAD","aminolevulinate dehydratase",0.0070833192980887
"144363","ETFRF1","electron transfer flavoprotein regulatory factor 1",0.00708748207588461
"84536","LINC01547","long intergenic non-protein coding RNA 1547",0.00708760100190386
"9409","PEX16","peroxisomal biogenesis factor 16",0.00711158862842531
"23683","PRKD3","protein kinase D3",0.00712261761973099
"10272","FSTL3","follistatin like 3",0.00712332565324814
"842","CASP9","caspase 9",0.00714193638486393
"381","ARF5","ADP ribosylation factor 5",0.00715821196437738
"400043","LINC02381","long intergenic non-protein coding RNA 2381",0.00716539413340589
"2800","GOLGA1","golgin A1",0.00716628902688254
"81493","SYNC","syncoilin, intermediate filament protein",0.00718476436414162
"57228","SMAGP","small cell adhesion glycoprotein",0.00718539423462383
"100131213","ZNF503-AS2","ZNF503 antisense RNA 2",0.00718873237676876
"22906","TRAK1","trafficking kinesin protein 1",0.00720102045411353
"54508","EPB41L4A-AS2","EPB41L4A antisense RNA 2 (head to head)",0.00720176149250884
"7922","SLC39A7","solute carrier family 39 member 7",0.00720312551255187
"9278","ZBTB22","zinc finger and BTB domain containing 22",0.00720708028346084
"6169","RPL38","ribosomal protein L38",0.00721088001432379
"1859","DYRK1A","dual specificity tyrosine phosphorylation regulated kinase 1A",0.00721106186673803
"8972","MGAM","maltase-glucoamylase",0.00721292221906311
"25796","PGLS","6-phosphogluconolactonase",0.00722094507885029
"7466","WFS1","wolframin ER transmembrane glycoprotein",0.00722099277786092
"6307","MSMO1","methylsterol monooxygenase 1",0.00722819561828514
"1956","EGFR","epidermal growth factor receptor",0.00723971724642203
"3068","HDGF","heparin binding growth factor",0.00724001296992371
"56256","SERTAD4","SERTA domain containing 4",0.00724262172995283
"91147","TMEM67","transmembrane protein 67",0.00724615147671948
"4540","MT-ND5","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5",0.00724775307399816
"5520","PPP2R2A","protein phosphatase 2 regulatory subunit Balpha",0.00725609068101674
"10564","ARFGEF2","ADP ribosylation factor guanine nucleotide exchange factor 2",0.00726840452213284
"8935","SKAP2","src kinase associated phosphoprotein 2",0.00728138960377256
"100506504","PRKCZ-AS1","PRKCZ antisense RNA 1",0.0072856726068069
"55699","IARS2","isoleucyl-tRNA synthetase 2, mitochondrial",0.00728702181833008
"6712","SPTBN2","spectrin beta, non-erythrocytic 2",0.00729638781396547
"56964","WDR93","WD repeat domain 93",0.00730012410045155
"10217","CTDSPL","CTD small phosphatase like",0.00730463970160367
"101929243","AL451165.2","NULL",0.00730863428593242
"26155","NOC2L","NOC2 like nucleolar associated transcriptional repressor",0.00730997441242986
"115572","FAM46B","family with sequence similarity 46 member B",0.00731608981943332
"114801","TMEM200A","transmembrane protein 200A",0.00731873038908026
"7552","ZNF711","zinc finger protein 711",0.00732223576803603
"196","AHR","aryl hydrocarbon receptor",0.00732579428027957
"79697","RIOX1","ribosomal oxygenase 1",0.00733111725613833
"100499483","CCDC180","coiled-coil domain containing 180",0.00733679951218458
"51715","RAB23","RAB23, member RAS oncogene family",0.00735493786767316
"23002","DAAM1","dishevelled associated activator of morphogenesis 1",0.00736994645808686
"2043","EPHA4","EPH receptor A4",0.00737116154936479
"51107","APH1A","aph-1 homolog A, gamma-secretase subunit",0.00737606649290279
"7048","TGFBR2","transforming growth factor beta receptor 2",0.00737798560488423
"439927","LINC01555","long intergenic non-protein coding RNA 1555",0.00738320216285948
"93436","ARMC6","armadillo repeat containing 6",0.00739106482530438
"79884","MAP9","microtubule associated protein 9",0.00739356813799197
"266727","MDGA1","MAM domain containing glycosylphosphatidylinositol anchor 1",0.00740192688011732
"26025","PCDHGA12","protocadherin gamma subfamily A, 12",0.00740618521704828
"10488","CREB3","cAMP responsive element binding protein 3",0.00740647354276402
"92591","ASB16","ankyrin repeat and SOCS box containing 16",0.00740907706662441
"1964","EIF1AX","eukaryotic translation initiation factor 1A, X-linked",0.00741113446721831
"84820","POLR2J4","RNA polymerase II subunit J4, pseudogene",0.00743796758469262
"165918","RNF168","ring finger protein 168",0.00743936617187169
"3199","HOXA2","homeobox A2",0.00744473852487237
"164684","WBP2NL","WBP2 N-terminal like",0.00744638982501744
"29066","ZC3H7A","zinc finger CCCH-type containing 7A",0.00745057073916033
"84557","MAP1LC3A","microtubule associated protein 1 light chain 3 alpha",0.00745079344860611
"3996","LLGL1","LLGL1, scribble cell polarity complex component",0.00746896440269351
"11274","USP18","ubiquitin specific peptidase 18",0.00747648024615821
"256329","LMNTD2","lamin tail domain containing 2",0.00747688604431096
"2593","GAMT","guanidinoacetate N-methyltransferase",0.00748391516854308
"81706","PPP1R14C","protein phosphatase 1 regulatory inhibitor subunit 14C",0.00748637041019184
"56658","TRIM39","tripartite motif containing 39",0.00748792831677647
"114991","ZNF618","zinc finger protein 618",0.00748921970431993
"5585","PKN1","protein kinase N1",0.00749490049251955
"8563","THOC5","THO complex 5",0.00749612534182065
"2967","GTF2H3","general transcription factor IIH subunit 3",0.00749623403153277
"29982","NRBF2","nuclear receptor binding factor 2",0.00749899754765382
"7512","XPNPEP2","X-prolyl aminopeptidase 2",0.0075009701319646
"11091","WDR5","WD repeat domain 5",0.00751187069953696
"60485","SAV1","salvador family WW domain containing protein 1",0.00751833249084788
"28512","NKIRAS1","NFKB inhibitor interacting Ras like 1",0.00752607649793746
"55558","PLXNA3","plexin A3",0.00754592188933378
"3614","IMPDH1","inosine monophosphate dehydrogenase 1",0.00754825037262363
"432","ASGR1","asialoglycoprotein receptor 1",0.00755764938167325
"1429","CRYZ","crystallin zeta",0.00756656009253587
"7216","TRO","trophinin",0.00756716377517297
"55240","STEAP3","STEAP3 metalloreductase",0.00757467300362014
"89853","MVB12B","multivesicular body subunit 12B",0.00757494797353642
"26115","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",0.00758253312338986
"64798","DEPTOR","DEP domain containing MTOR interacting protein",0.00760121047729989
"162461","TMEM92","transmembrane protein 92",0.0076107936145221
"9456","HOMER1","homer scaffolding protein 1",0.00761203789168396
"2534","FYN","FYN proto-oncogene, Src family tyrosine kinase",0.00761278766889784
"6443","SGCB","sarcoglycan beta",0.00763104175950702
"100131096","TNRC6C-AS1","TNRC6C antisense RNA 1",0.00763885795054686
"2926","GRSF1","G-rich RNA sequence binding factor 1",0.00764196352312485
"9655","SOCS5","suppressor of cytokine signaling 5",0.00765144062446199
"11159","RABL2A","RAB, member of RAS oncogene family like 2A",0.00766780738036932
"168850","ZNF800","zinc finger protein 800",0.00767682957664606
"79602","ADIPOR2","adiponectin receptor 2",0.0076769619409448
"8544","PIR","pirin",0.00767862041137213
"51493","RTCB","RNA 2',3'-cyclic phosphate and 5'-OH ligase",0.00768209531183739
"100131726","FAM83A-AS1","FAM83A antisense RNA 1",0.00768803990942946
"120939","TMEM52B","transmembrane protein 52B",0.00769091052209658
"443","ASPA","aspartoacylase",0.00770585313828087
"8897","MTMR3","myotubularin related protein 3",0.00772334408999842
"10788","IQGAP2","IQ motif containing GTPase activating protein 2",0.00772887778142639
"9519","TBPL1","TATA-box binding protein like 1",0.00773781434336041
"80173","IFT74","intraflagellar transport 74",0.00774094027215622
"645332","FAM86C2P","family with sequence similarity 86 member C2, pseudogene",0.00774801773268585
"143686","SESN3","sestrin 3",0.00776039433765696
"116412","ZNF837","zinc finger protein 837",0.00776693088537672
"841","CASP8","caspase 8",0.00778435292974344
"387837","CLEC12B","C-type lectin domain family 12 member B",0.00779102297092682
"58513","EPS15L1","epidermal growth factor receptor pathway substrate 15 like 1",0.00779756408516596
"116113","FOXP4","forkhead box P4",0.0078112034906721
"9552","SPAG7","sperm associated antigen 7",0.00782176388701794
"3127","HLA-DRB5","major histocompatibility complex, class II, DR beta 5",0.00782247445520412
"9325","TRIP4","thyroid hormone receptor interactor 4",0.00782800856067656
"56267","KYAT3","kynurenine aminotransferase 3",0.0078281410864629
"57010","CABP4","calcium binding protein 4",0.00784673928895241
"56943","ENY2","ENY2, transcription and export complex 2 subunit",0.00785226370711389
"644815","FAM83G","family with sequence similarity 83 member G",0.00785239477302768
"51716","CES1P1","carboxylesterase 1 pseudogene 1",0.00785671920100717
"653583","PHLDB3","pleckstrin homology like domain family B member 3",0.0078592261447632
"162962","ZNF836","zinc finger protein 836",0.00786011553232913
"7483","WNT9A","Wnt family member 9A",0.00786973796706714
"9063","PIAS2","protein inhibitor of activated STAT 2",0.00787361655122909
"112483","SAT2","spermidine/spermine N1-acetyltransferase family member 2",0.00787737985729309
"8736","MYOM1","myomesin 1",0.00788778816760216
"54849","DEF8","differentially expressed in FDCP 8 homolog",0.00789166023587451
"7554","ZNF8","zinc finger protein 8",0.00789396472692994
"28957","MRPS28","mitochondrial ribosomal protein S28",0.00789419512350875
"741","ZNHIT2","zinc finger HIT-type containing 2",0.00790410913019901
"120863","DEPDC4","DEP domain containing 4",0.00790499768436614
"100526737","RBM14-RBM4","RBM14-RBM4 readthrough",0.00791928613106918
"10868","USP20","ubiquitin specific peptidase 20",0.00792065473972647
"54033","RBM11","RNA binding motif protein 11",0.00792556958013169
"1968","EIF2S3","eukaryotic translation initiation factor 2 subunit gamma",0.00792576840164505
"56478","EIF4ENIF1","eukaryotic translation initiation factor 4E nuclear import factor 1",0.00792633953010624
"55425","GPALPP1","GPALPP motifs containing 1",0.00793380372234975
"10682","EBP","emopamil binding protein (sterol isomerase)",0.00793651907651083
"128240","NAXE","NAD(P)HX epimerase",0.00794064667022831
"55830","GLT8D1","glycosyltransferase 8 domain containing 1",0.0079426642149858
"645434","LINC01625","long intergenic non-protein coding RNA 1625",0.00795515184149309
"84272","YIPF4","Yip1 domain family member 4",0.00795746871863712
"51275","MAPKAPK5-AS1","MAPKAPK5 antisense RNA 1",0.00795792361478742
"80228","ORAI2","ORAI calcium release-activated calcium modulator 2",0.00795943860182202
"83692","CD99L2","CD99 molecule like 2",0.00796100408917533
"2618","GART","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",0.00797204481148495
"8566","PDXK","pyridoxal kinase",0.00797548624071287
"57085","AGTRAP","angiotensin II receptor associated protein",0.0079839614521533
"8555","CDC14B","cell division cycle 14B",0.00798685744454164
"115701","ALPK2","alpha kinase 2",0.00800451211645092
"83933","HDAC10","histone deacetylase 10",0.00800587915333262
"9994","CASP8AP2","caspase 8 associated protein 2",0.00800811205509855
"1001","CDH3","cadherin 3",0.00800815242727348
"3251","HPRT1","hypoxanthine phosphoribosyltransferase 1",0.00801656743137702
"55006","TRMT61B","tRNA methyltransferase 61B",0.00802199299925954
"8900","CCNA1","cyclin A1",0.00803446659227469
"2925","GRPR","gastrin releasing peptide receptor",0.0080379713504235
"101928059","AL358472.5","NULL",0.00804477780948587
"8842","PROM1","prominin 1",0.00805430818126718
"284306","ZNF547","zinc finger protein 547",0.00805444912603814
"51010","EXOSC3","exosome component 3",0.00805616588575719
"9435","CHST2","carbohydrate sulfotransferase 2",0.00805757128373963
"157769","FAM91A1","family with sequence similarity 91 member A1",0.00805796625760757
"128077","LIX1L","limb and CNS expressed 1 like",0.00805891735796227
"57623","ZFAT","zinc finger and AT-hook domain containing",0.00805921991883718
"27235","COQ2","coenzyme Q2, polyprenyltransferase",0.00806826750949385
"340348","TSPAN33","tetraspanin 33",0.00807765219333012
"10212","DDX39A","DExD-box helicase 39A",0.00808212652652429
"2475","MTOR","mechanistic target of rapamycin",0.00808305886137284
"57804","POLD4","DNA polymerase delta 4, accessory subunit",0.00809224165448541
"92086","GGTLC1","gamma-glutamyltransferase light chain 1",0.00809463467142557
"79794","C12orf49","chromosome 12 open reading frame 49",0.00810009258081068
"134728","IRAK1BP1","interleukin 1 receptor associated kinase 1 binding protein 1",0.00810137314296666
"100862662","ALDH1L1-AS2","ALDH1L1 antisense RNA 2",0.00811127181098947
"10233","LRRC23","leucine rich repeat containing 23",0.0081123070117245
"84984","CEP19","centrosomal protein 19",0.00811526627612214
"5934","RBL2","RB transcriptional corepressor like 2",0.00811883199744345
"105379030","AC116345.3","NULL",0.00812680107539798
"80312","TET1","tet methylcytosine dioxygenase 1",0.00812977268590398
"57096","RPGRIP1","retinitis pigmentosa GTPase regulator interacting protein 1",0.00813214397829909
"11234","HPS5","HPS5, biogenesis of lysosomal organelles complex 2 subunit 2",0.00813748263166048
"9807","IP6K1","inositol hexakisphosphate kinase 1",0.00814019519018849
"57109","REXO4","REX4 homolog, 3'-5' exonuclease",0.00814068409526936
"57551","TAOK1","TAO kinase 1",0.00814417088018637
"9400","RECQL5","RecQ like helicase 5",0.00815566655579647
"83744","ZNF484","zinc finger protein 484",0.0081557049619414
"10894","LYVE1","lymphatic vessel endothelial hyaluronan receptor 1",0.00816218325172891
"5166","PDK4","pyruvate dehydrogenase kinase 4",0.00817311682289423
"85413","SLC22A16","solute carrier family 22 member 16",0.00817863702731003
"8382","NME5","NME/NM23 family member 5",0.00818000725557888
"50624","CUZD1","CUB and zona pellucida like domains 1",0.00819491127307836
"51805","COQ3","coenzyme Q3, methyltransferase",0.00819619543411854
"84271","POLDIP3","DNA polymerase delta interacting protein 3",0.00820583298234301
"1018","CDK3","cyclin dependent kinase 3",0.00821494664076017
