"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","Genes"
"GO:0006446",0.0323972053156699,1.68671023965142,20.6847543791789,28,58,"regulation of translational initiation","EIF1, EIF1B, PAIP1, TMED2, UHMK1, DDX1, DDX3X, EIF4B, EIF5, NCBP2, HABP4, PPP1R15A, EIF3K, BZW2, POLR2D, DHX29, YTHDF1, IMPACT, EIF2AK2, MIF4GD, RPS6KB1, RPS6KB2, KLHL25, CSDE1, NCK2, EIF3H, EIF4G3, CTIF"
"GO:1901879",0.0106338142616909,1.68435458786936,31.0724573699023,42,87,"regulation of protein depolymerization","HDAC6, APC2, KATNB1, CIB1, NES, DSTN, ADD3, MTPN, TTBK2, CAMSAP1, DMTN, EPS8, F2RL1, CLASP2, FLII, CAMSAP2, CLASP1, SH3BP1, WASHC2C, GSN, APC, MAP1B, MID1, ASPH, VILL, SPTBN5, LIMA1, PIK3CA, MAP1S, CARMIL1, TAOK1, TWF1, CAMSAP3, SPTBN4, MID1IP1, RDX, ATXN7, SPTAN1, SPTBN1, SPTBN2, CAPZA2, ARHGEF2"
"GO:0030520",0.0404275039493773,1.674050352378,19.2863528502842,26,54,"intracellular estrogen receptor signaling pathway","YAP1, TADA3, CARM1, DDX17, EGLN2, PADI2, PPARGC1B, PARP1, DDX5, ESR1, UFL1, RBFOX2, WBP2, KANK2, CNOT2, PAK1, UFSP2, VPS11, VPS18, SRC, TAF7, DDX54, PAGR1, UBA5, NCOA4, CNOT9"
"GO:0048013",0.0447680773412377,1.66916567568033,18.5720434854589,25,52,"ephrin receptor signaling pathway","CHN1, CRK, EFNA1, EFNB2, EPHA2, EPHA1, EPHA7, EPHB3, EPHB4, NGEF, SIPA1L1, EPHA10, GIT1, RBPJ, LYN, NCK1, NTRK3, PAK1, PAK3, ANKS1B, PTK2, PTPN11, SRC, YES1, NCK2"
"GO:0051494",0.00815025626292829,1.66646123656656,34.9623968544055,47,98,"negative regulation of cytoskeleton organization","HDAC6, WASF2, APC2, KATNB1, DLC1, CIB1, ARAP1, TTBK2, CAMSAP1, DYRK1A, FKBP4, MAPRE1, CLASP2, CAMSAP2, CLASP1, ARHGEF18, EML2, KAT2A, INPP5J, GMFB, APC, CENATAC, ARPIN, STMN1, TACSTD2, MAP1B, MAP2, MID1, TRIM37, NUBP1, PAK2, PRKN, F11R, LIMA1, INPP5K, PIK3CA, PIK3R1, MDM1, CORO1B, TAOK1, CAMSAP3, MID1IP1, ATXN7, TJP1, ARHGAP28, CGNL1, ARHGEF2"
"GO:0036473",0.00758426483910857,1.66639524858703,35.715468241267,48,100,"cell death in response to oxidative stress","HDAC6, TRAP1, LANCL1, TLR6, RACK1, STK25, PDCD10, PARK7, PARP1, CTNNB1, ENDOG, AKT1, FOXO3, SIRT1, FBXO7, GFER, FOXP1, GPX1, HIF1A, JAK2, MCL1, MAP3K5, ATF4, NFE2L2, NONO, DDR2, P4HB, PRKN, PDE8A, GSKIP, PML, PPIA, OXR1, MAPK7, TBC1D24, PYCR1, REST, PINK1, SLC1A1, SOD1, SOD2, TLR4, TRPM2, TSC1, TXN, RIPK1, NOL3, BAG5"
"GO:0043154",0.018922991485683,1.66592928290426,26.778617949001,36,75,"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","DNAJB6, CDKN2D, PRDX3, PARK7, CARD16, CRYAB, CSNK2A1, DDX3X, AKT1, ARL6IP1, IFI6, TNFAIP8, PRDX5, GAS6, SFN, GPI, GPX1, BIRC2, BIRC3, IGBP1, ARRB2, NAIP, TRIAP1, PLAUR, NLE1, USP47, MAP2K5, RAF1, RPS6KA1, MICAL1, SRC, THBS1, VEGFA, NOL3, KLF4, FNIP1"
"GO:0090305",0.00976664742681087,1.66180758017493,33.5180012241945,45,94,"nucleic acid phosphodiester bond hydrolysis","G3BP1, PNKP, PXDNL, DDX1, DFFB, DNASE1, DNASE1L1, DNASE2, DXO, EME2, APLF, ERCC1, ERCC2, ERCC3, FAN1, ENDOD1, PLD3, APEX2, HARBI1, ASTE1, GEN1, MRE11, NTHL1, TDP2, PLSCR1, PELO, POLE, POLG, EXD3, DCP1A, REXO4, REXO1, RAD1, RAD9A, MYG1, DCLRE1C, AEN, EXO5, DCLRE1B, MRPL44, TSN, MUS81, LAS1L, TATDN1, DCLRE1A"
"GO:0071260",0.0209657306578953,1.66138606575472,26.0722918161249,35,73,"cellular response to mechanical stimulus","MAP3K2, CNN2, COL1A1, MTPN, CYBA, DAG1, GADD45A, ENG, HABP4, IRF1, KCNJ2, LTBR, MAP3K1, TMEM150C, MYD88, NFKB1, F11R, PLEC, SLC38A2, MAPK3, MAPK8, BAD, PTGER4, BAK1, MAP2K4, SOX9, TLR4, TNFRSF1A, CASP1, CRADD, FADD, TNFRSF10B, TNFRSF10A, MAP3K14, CD40"
"GO:0006487",0.0231238179136298,1.65742256702182,25.3579824512996,34,71,"protein N-linked glycosylation","OST4, MGAT4B, B4GALT7, MGAT4A, ALG10B, DDOST, ALG14, KRTCAP2, EXT2, FUT3, FUT6, FUT8, GFPT1, B4GALT1, STT3A, MGAT1, MGAT2, MGAT5, PGM3, PMM2, UGGT2, TMEM165, DOLPP1, OSTC, ST3GAL1, TMEM258, MOGS, SRD5A3, ALG9, TUSC3, DHDDS, MAGT1, DPM1, MLEC"
"GO:2001243",0.0175339811070625,1.63956749548871,29.2494751961109,39,82,"negative regulation of intrinsic apoptotic signaling pathway","PPIF, CDKN2D, CREB3, IVNS1ABP, CLU, DDX3X, RTKN2, TRIM32, ZNF385A, NOC2L, GRINA, HDAC1, HSPA1A, ING2, MCL1, MDM2, MUC1, OPA1, RRM2B, TXNDC12, TRIAP1, TAF9B, PIK3CB, PLAUR, RRN3, USP47, PARL, PTPN1, BCL2L1, BID, FIGNL1, MARCHF7, SRC, TPT1, WFS1, XBP1, PTTG1IP, YBX3, ARHGEF2"
"GO:0045453",0.0343232121502662,1.63924247128221,22.5007449919982,30,63,"bone resorption","TCIRG1, TPP1, PPARGC1B, CSK, CTNNB1, ADRB2, ZNF675, EXT1, PTK2B, NCDN, SNX10, IL7, INPP5D, TNFRSF11B, P2RX7, PDK4, IL20RA, ACP5, DEF8, GPR137, PTH1R, SRC, SYK, TF, TFRC, GPR137B, TNFAIP3, TRAF6, RAB7A, UBASH3B"
"GO:2000736",0.0179179615933746,1.63630842422249,29.286683957839,39,82,"regulation of stem cell differentiation","YAP1, N4BP2L2, KAT5, NUDT21, CHD3, CHD4, PRICKLE1, BBS12, ESRRB, EZH2, FOXC1, KDM4C, MTCH2, HDAC1, HDAC2, HES1, TACSTD2, NFE2L2, NOTCH1, YTHDF2, SIRT6, GATAD2A, OCIAD1, SOX6, KDM3A, EIF2AK2, METTL3, GATAD2B, MTA3, RBBP4, RBBP7, REST, SOX9, STAT3, ZFP36L2, TEAD2, CDK13, MTA1, SETD1A"
"GO:2001237",0.0104634270960321,1.63142472313679,35.3583135588544,47,99,"negative regulation of extrinsic apoptotic signaling pathway","PSME3, YAP1, ZMYND11, PARK7, RFFL, CTNNA1, DDX3X, CTTN, AKT1, EYA2, FAIM2, SGK3, IFI6, GCLM, GPX1, GSTP1, HMGB2, HMOX1, HSPA1A, HSPA1B, IL7, ITGA6, LGALS3, MCL1, FAIM, STRADB, MAPK7, MAP2K5, RAF1, RELA, BCL2L1, RPS6KB1, CX3CL1, TMBIM1, SRC, TCF7L2, PRDX2, TGFBR1, THBS1, TNFAIP3, RNF34, RIPK1, NRP1, CFLAR, NOL3, ACVR1, ARHGEF2"
"GO:0006366",0.0177796718706065,1.63003594892773,29.2115298196058,39,84,"transcription by RNA polymerase II","ZMYND11, ADRM1, CCDC124, RNF168, ERCC2, ERCC3, WDR43, ICE1, INTS7, RPAP1, SETD2, GTF2E1, GTF2E2, ARRB2, MBD1, POLR2C, POLR2D, POLR2E, POLR2F, POLR2I, POLR2J, POLR2L, INTS10, INTS13, INTS12, INTS2, PHRF1, SNAPC2, SNAPC3, SNAPC4, ELOB, SKIC8, INTS5, AXIN1, EAF1, TAF1C, RNF8, RECQL5, TBPL1"
"GO:0035196",0.0463300661573047,1.62251357641583,20.3578168975222,27,57,"miRNA processing","TRUB1, DDX3X, DDX5, AGO3, AGO4, EGFR, ESR1, NCBP2, ZC3H7B, TUT4, PUM2, DICER1, AGO1, ZC3H7A, SMAD2, DGCR8, PPP3CA, MAP2K1, MAP2K2, METTL3, STAT3, SNIP1, ZC3H12A, PRKRA, RIPK1, NCOR1, NCOR2"
"GO:1903312",0.0138983579611394,1.6204615013398,33.2153854643783,44,93,"negative regulation of mRNA metabolic process","PAIP1, IGF2BP2, TRAF3IP2, TENT4A, PKP3, TIRAP, CIRBP, TENT5B, MAPK14, DHX9, DYRK1A, E2F1, ELAVL1, LARP4B, FMR1, LARP1, TARDBP, FUS, PABPC1, HNRNPAB, HNRNPD, HNRNPK, MYD88, TENT5C, RBM38, TENT5A, EIF4ENIF1, PCBP4, PTBP1, BARD1, TENT4B, SRSF4, SRSF7, C1QBP, TRAF2, TRAF5, CSDE1, ZC3H14, TAF15, RBM10, YBX3, ANGEL2, MAPKAPK2, DHX34"
"GO:0055086",0.0397425698727414,1.61946007304313,21.8346748872524,29,62,"nucleobase-containing small molecule metabolic process","GNPDA1, GNE, CPS1, MACROD2, ERH, EXTL2, FUT8, GALT, GFPT1, GNMT, APOBEC3C, GMDS, MACROD1, GMPPB, MGAT1, ALDH6A1, MPI, NUDT1, AMDHD2, PGM3, PMM2, NANS, UGGT2, GNPNAT1, UAP1, GFUS, UXS1, DPM1, UAP1L1"
"GO:2001235",0.0281275072646222,1.61936046176995,25.6573263927345,34,72,"positive regulation of apoptotic signaling pathway","CTSC, FAF1, CTNNA1, CTSH, DAB2IP, CYLD, DEDD2, PYCARD, APAF1, JAK2, LTBR, ATF3, PAK2, TNFRSF12A, WWOX, PML, PPP2R1A, PPP2R1B, MAPK9, TRIM39, PTEN, RET, SFRP1, STK4, TGFBR1, THBS1, TPD52L1, TRAF2, ING5, RIPK1, CRADD, FADD, MAGED1, EEF1E1"
"GO:0097193",0.0354373551851968,1.61485370324274,23.4056682877746,31,66,"intrinsic apoptotic signaling pathway","CD24, STK25, MLLT11, PDCD10, ATF2, CRIP1, PARP1, CYLD, EPHA2, DAPK2, IFI6, SFN, HMOX1, HRAS, JAK2, NBN, P4HB, GSKIP, PIK3R1, CYCS, POLB, SCN2A, TNFRSF1A, TNFRSF1B, CUL5, SGPP1, CASP9, COA8, CUL3, CUL2, PPM1F"
"GO:0000904",0.0390905559094619,1.60931666937186,22.6906425380827,30,64,"cell morphogenesis involved in differentiation","SPINT2, FRMD6, CLDN3, CTNNB1, RILPL2, ARL13B, EP300, FAT1, SIPA1L3, FLNB, NBEAL2, CLIC4, ZNF385A, ARHGEF26, LATS2, RILPL1, CCDC88C, YTHDF2, METTL3, RAB25, HEG1, EPB41L5, PTPN6, ROCK1, VPS33A, GRHL2, BAP1, CASP9, CUL3, PLOD3"
"GO:0043488",0.0125636836417451,1.60502908324988,35.6513547958109,47,100,"regulation of mRNA stability","RIDA, CELF1, FASTK, EXOSC8, NT5C3B, DCP2, AKT1, PATL1, FASTKD2, EXOSC7, SAMD4A, TUT4, FMR1, PUM2, CARHSP1, PAN3, CNOT10, SERBP1, LSM1, TNRC6A, MEX3D, MOV10, CNOT2, CNOT3, MYEF2, EXOSC3, YTHDF2, EXOSC9, POLR2D, YTHDF1, SAMD4B, DCP1A, METTL3, PCBP4, METTL14, UPF1, ROCK1, VIM, BTG2, FTO, FASTKD1, ZC3H14, ZC3H12A, PLEKHN1, PABPC4, CNOT9, FXR2"
"GO:0032092",0.0203324049781197,1.60364842454395,30.358148005077,40,85,"positive regulation of protein binding","CDK5, FLOT1, SPPL3, TICAM1, DTX3L, EP300, MAPRE1, MAPRE3, USP33, PLXND1, PLCL2, POLDIP2, AMFR, NPHP3, ANXA2, HSF1, HSP90AB1, IDE, APOE, APP, LFNG, LRP1, MARK3, MEN1, PRKN, PKD1, PPP2CA, PSEN1, EPB41L5, TRIB3, RALB, RFNG, RPL11, AKTIP, CAPRIN2, TRIM21, STK4, TCF7L2, NRP1, HIP1R"
"GO:0098869",0.0142968882609508,1.5964650817592,35.0011588764417,46,98,"cellular oxidant detoxification","FBLN5, PRDX4, PRDX3, PARK7, TXNRD3, CLIC2, GSTO2, PRXL2B, PXDNL, DHFR, NQO1, PRXL2C, FANCC, ALOX5AP, PRDX5, IPCEF1, SESN1, GPX1, GPX4, GSR, GSTA1, GSTM2, GSTP1, GSTZ1, UBIAD1, HP, APOE, GSTK1, LPO, LTC4S, MGST1, MGST2, NFE2L2, GPX8, PRDX1, SELENOT, ATP7A, APOM, SELENOW, NXN, SOD1, SOD2, PRDX2, TXN, TXNRD1, PXDN"
"GO:0030837",0.0430338013509709,1.59089248863159,22.8578996744109,30,64,"negative regulation of actin filament polymerization","ARFGEF1, ADD3, MTPN, KANK4, DMTN, EPS8, FLII, KANK1, WASHC2C, GSN, VILL, SPTBN5, CYRIB, PFN1, PFN2, SSH1, SSH3, CARMIL1, TWF1, SPTBN4, RDX, SPTAN1, SPTBN1, SPTBN2, TMSB4X, FHOD3, CAPZA2, SSH2, HIP1R, MYADM"
"GO:0072665",0.0298211507720333,1.58365292789037,27.5009105457756,36,77,"protein localization to vacuole","SNF8, GLMP, CLU, VPS37D, ATG14, GGA3, SH3BP4, PTPN23, GBP1, AP3M1, VPS41, VPS4A, PIK3R4, HSPA8, LAMP2, VPS36, SH3GLB1, VPS28, NAGPA, UBAP1, VPS13C, VPS37C, RTN4, SMURF1, MFSD1, GPR137B, TNFAIP3, TSG101, LAPTM5, RAB7A, VPS37B, NCOA4, VPS25, AP3D1, MVB12A, CD81"
"GO:0000723",0.034877417372314,1.57833866685915,26.0069833176301,34,73,"telomere maintenance","MAD2L2, PARP1, SHLD1, ZNF827, DCP2, NSMCE1, LTO1, SMG1, SMC5, SMG5, ZBTB48, HSP90AA1, HSP90AB1, SMARCAL1, TPRKB, EXOSC10, GAR1, XRN1, NOP10, NHP2, SLF2, HDAC8, NSMCE3, YLPM1, RAD51D, UPF1, RFC1, RPA1, RPA3, TENT4B, SRC, BRCA2, TEP1, RECQL4"
"GO:0070972",0.0328325235953919,1.57804489669101,26.7866011809503,35,75,"protein localization to endoplasmic reticulum","BHLHE40-AS1, BCAP31, RAB10, SEC61B, OS9, KDELR2, KDELR3, RER1, ZFAND2B, SEC61G, PPP1R15A, RAB3GAP2, GLP1R, SEC61A1, MIA3, RN7SL2, MAN1A1, SGTB, SEC61A2, BCAP29, RTN4, SRPRB, SPCS3, SGTA, SRP14, SRP19, SRP54, SRP68, SRP72, SRPRA, SSR3, BTF3, SEC62, ANKRD13C, SEC16B"
"GO:0010557",0.0210740022995159,1.57106157112527,32.1083665338645,42,92,"positive regulation of macromolecule biosynthetic process","CCT7, CCT4, CCT2, SORBS1, CCT8, POLG2, CHP1, PNKP, MTPN, NEK7, ALG10B, ABCA2, AKT2, NCSTN, POT1, FBXO4, GFER, GOLGA2, HNRNPA1, HSP90AA1, HSP90AB1, IL15, IRS1, ARRB2, MAP3K4, PAK3, ATR, CHTF8, PKIB, PRKCQ, MAP2K6, MAP2K4, ACD, SOAT1, TCP1, CCT3, USP1, XRCC5, SLC2A10, DYRK2, MAPKAPK5, PPP1R3E"
"GO:0032869",0.0266921027843091,1.56870065359477,29.9353261473497,39,84,"cellular response to insulin stimulus","RAB10, RAB31, CAPN10, CPEB2, PARP1, RAB12, EPRS1, FBP1, WDTC1, LPIN1, CYFIP1, GOT1, GPT, SLC29A2, APRT, RAB15, SLC27A1, RAB8A, MYO1C, MYO5A, ATP2B1, PCK2, PKM, ZDHHC7, DENND4C, PRKCI, TRIB3, RAB13, CEACAM1, SRSF5, ZFP36L1, STAT1, UCP2, USF1, XBP1, YWHAG, PNPLA3, SLC25A33, CFLAR"
"GO:0055072",0.0251568905464459,1.56865130867402,30.7153026874897,40,86,"iron ion homeostasis","CP, TMEM199, CYB561, CYB561A3, SLC39A14, ATP6V0A2, FXN, FTL, STEAP2, STEAP1, EIF2AK1, HIF1A, HMOX1, HMOX2, BOLA3, FRRS1, LTF, MELTF, NUBP1, NEO1, ACO1, SLC11A2, BOLA1, GLRX5, SLC25A37, ATP6V1A, ATP6AP1, STEAP3, BDH2, TTC7A, SOD1, SOD2, SRI, TF, TFRC, STEAP4, CYBRD1, NCOA4, SLC25A28, CCDC115"
"GO:0034394",0.043870235109413,1.55944267248615,24.6436730864743,32,69,"protein localization to cell surface","ABCA7, FBLN5, PIGU, CTNNB1, COMMD1, TOR1A, EGF, ABCA2, AKT1, GGA2, FLNA, GGA3, GPD1L, MESD, NEDD4L, SNX33, UNC50, RAB11FIP5, GGA1, GPM6B, TAX1BP3, HSP90AB1, LEPROT, GOPC, SMURF1, PTPRK, STX3, STX4, USP4, VCL, RAB11A, TM9SF4"
"GO:0043254",0.0389557585621539,1.55552715654952,26.1807757166948,34,74,"regulation of protein-containing complex assembly","ARPC5, ARPC3, ARPC1B, PREB, HAX1, ARPC1A, PARP1, TICAM1, CAMSAP1, SLC39A12, MAPRE3, CYFIP1, CAMSAP2, COTL1, SENP6, DBNL, HES1, HSPA8, APOE, PAK3, TRAPPC12, SAR1B, FBLIM1, EIF2AK2, SAR1A, CAMSAP3, ANKRA2, PTPN11, RALB, TRAF2, BBS10, ARHGAP28, ARPC5L, ARHGAP18"
"GO:0070373",0.0367536430005884,1.54581372636065,27.8580652281883,36,78,"negative regulation of ERK1 and ERK2 cascade","RANBP9, SPRY3, SPRY1, SPRY2, TNIP1, BTN2A2, RGS14, EMILIN1, DUSP10, SIRPA, CSK, DAB2IP, CNKSR3, DAB2, SPRED1, DLG1, DUSP3, DUSP4, DUSP6, SPRED2, FLCN, GBP1, RPS6KA6, GSTP1, LYN, ATF3, PHB1, LMO3, PTEN, NDRG2, PTPN1, PTPN2, TLR4, EZR, ITGB1BP1, SLC9A3R1"
"GO:0006140",0.027861632737832,1.54202010376135,31.7713244630928,41,89,"regulation of nucleotide metabolic process","SLC2A6, ATPSCKMT, PARP1, LACC1, PRXL2C, FLCN, EP300, AK4, FBP1, NCS1, ZBTB20, GPD1, GIT1, HIF1A, JMJD8, APP, INSR, ARNT, COX2, NDUFC2, P2RX7, FIS1, PRKAG2, SIRT6, PDK2, PDK3, PDK4, PPARA, PRKAA2, PRKAG1, PSEN1, PINK1, STAT3, TAFAZZIN, TSPO, TMSB4X, VCP, DNAJC30, ATP5IF1, NCOR1, HDAC4"
"GO:0097306",0.0215488627121137,1.53707161877097,35.715468241267,46,100,"cellular response to alcohol","AKAP8, KLF2, ADCY3, ADCY6, OSBPL7, CREB1, CTNNA1, CTNNB1, CYBB, DAG1, DNMT3A, AHR, AKT1, FBP1, FDX1, FOXO3, LARP1, GNAI1, ACACA, ITPR2, JUP, LRP6, ATP2B1, XRN1, GRAMD1C, PRKAA2, PRKCE, LANCL2, PTCH1, PTGER4, GRAMD1B, GRAMD1A, RPLP0, SCNN1A, SCNN1B, SCNN1G, GOLPH3, SFRP1, SGK1, SLC5A5, SMO, SOD2, KLF9, AKR1C3, AIFM1, RECQL5"
"GO:0045069",0.0308363336154655,1.53514343177728,31.0724573699023,40,87,"regulation of viral genome replication","TNIP1, IFITM3, TRIM38, IFITM2, DDB1, DDX3X, MORC2, TASOR, LARP1, IFIT5, PABPC1, APOBEC3C, CNOT7, IFI16, IFIT1, CXCL8, ISG20, LTF, MX1, NOTCH1, OAS1, OAS2, OAS3, INPP5K, PLSCR1, PPARA, PPIA, PPID, RESF1, TMEM39A, SHFL, EIF2AK2, PROX1, ZNFX1, MAVS, FAM111A, SRPK1, STAU1, VAPB, ISG15"
"GO:0006486",0.0469283182254602,1.5330473140371,25.6361511492014,33,72,"protein glycosylation","B3GALT5, ST3GAL6, ARFGEF1, MAN1A2, MAN1B1, CHP1, B3GALT6, FUT11, ABCA2, EXT1, EXTL1, EXTL2, DPY19L1, FUT2, FUT4, B3GAT3, GBGT1, GCNT2, SERP1, GOLGA2, GMPPB, MAN1A1, MAN2A2, MAN2A1, NPC1, NAGPA, PSEN1, ST8SIA1, COG3, FUT10, B3GNT9, B4GALT2, COG7"
"GO:0030433",0.0370124934479747,1.52370289742394,29.6350038635611,38,83,"ubiquitin-dependent ERAD pathway","BCAP31, TRIM13, STUB1, MARCHF6, ERLIN1, SEC61B, OS9, FAF1, MAN1B1, UBE2J2, FBXO27, UBXN10, FAF2, ECPAS, FBXO2, FBXO6, AMFR, UBQLN2, DNAJB2, NCCRP1, MAN1A1, NFE2L2, FAM8A1, JKAMP, SGTB, AUP1, ANKZF1, YOD1, NPLOC4, EDEM2, RNF5, SEL1L, UBE2G2, UFD1, VCP, WFS1, UBXN8, UBE4A"
"GO:0035383",0.0284070838505321,1.52103062410218,33.572540146791,43,94,"thioester metabolic process","ACOT8, AASS, PMVK, ACOT2, ACOT7, ACSM1, ACOT4, FITM2, GPAT4, DLAT, ACSL1, ACSL4, MLYCD, ACOT9, NUDT8, MPC2, GCDH, ACACA, HMGCS1, ACACB, ACAT1, NUDT19, MVD, MVK, ACLY, AADAT, PDHA1, PDHB, PDK2, PDK3, PDK4, ACSL5, PPT1, ACSS2, GPAM, ACSM3, ELOVL1, SLC25A1, PDHX, SUCLG2, SUCLA2, PPT2, TECR"
"GO:0046209",0.0408306749907336,1.51651126651127,28.9295292754263,37,81,"nitric oxide metabolic process","TLR6, KLF2, TMEM106A, CLU, CPS1, SIRPA, TICAM1, CYB5R3, NQO1, AIF1, AKT1, PTK2B, DDAH1, GCHFR, GLA, HSP90AA1, HSP90AB1, INSR, JAK2, ARG2, ASL, ATP2B4, P2RX4, PKD2, ACP5, MTARC2, RORA, CLEC7A, MTARC1, SOD2, TSPO, TLR2, TLR4, ZC3H12A, CYB5B, RGN, KLF4"
"GO:0045185",0.0311498494129302,1.51526594090202,32.8582307819657,42,92,"maintenance of protein location","CDK5, TOPORS, OS9, KDELR2, KDELR3, RER1, FAF1, PARK7, AKT1, FLNA, SYNE1, MORC3, ANK3, CCDC22, GSN, HK1, HK2, CHCHD10, LTBP1, NBL1, NFKBIA, NFKBIB, NFKBIE, SUFU, PKD1, PKD2, PML, VPS13C, CCDC88A, GOPC, TWF1, BARD1, RANGAP1, GOLPH3, SKP1, PINK1, SRI, TSPO, TMSB4X, TXN, ANKRD13C, TAF3"
"GO:0006260",0.0273188358297759,1.50980083031163,35.2632987621278,45,99,"DNA replication","RUVBL2, SUPT16H, POLI, ESCO1, INO80C, CDAN1, SDE2, DUT, KIN, PDS5A, JADE2, RNASEH1, SIN3A, ANKRD17, INO80E, REPIN1, TFPT, LIG4, NAP1L1, NFIA, NFIB, NFIC, NFIX, UCHL5, POLK, REV1, CINP, PPP2CA, PPP2R1A, CCDC88A, PTMS, RBBP4, RBBP7, RBMS1, RPA3, S100A11, TSPYL2, SSRP1, TOP1, TTF1, YY1, OBI1, JADE1, RMI1, ING5"
"GO:0046822",0.0478395753809255,1.50758993553753,27.443142241141,35,77,"regulation of nucleocytoplasmic transport","PKIG, CHP1, MAPK14, DHX9, NCBP2, FLNA, MDN1, TARDBP, GLI3, SETD2, HSP90AA1, HSP90AB1, JAK2, JUP, IPO5, MX2, PPP1R12A, UBR5, SUFU, RAB23, PIK3R1, NUP54, NRDE2, RIOK2, PRKD1, PSEN1, THOC2, MAVS, SMO, SUMO1, TMEM53, ZC3H12A, AAAS, HDAC3, ZPR1"
"GO:0034121",0.0492540993151506,1.50264098182383,27.5009105457756,35,77,"regulation of toll-like receptor signaling pathway","NR1H3, FLOT1, TLR6, IRAK3, TIRAP, SLC15A4, DAB2IP, CYBA, DDX3X, ESR1, F2RL1, GRAMD4, SMPDL3B, BIRC2, BIRC3, IRF1, IRF7, LTF, LYN, ARRB2, NFKBIL1, NINJ1, OTUD4, APPL2, LGR4, RTN4, PELI1, WDFY1, CACTIN, TLR1, TLR2, TNFAIP3, MFHAS1, CD14, NR1D1"
"GO:0032091",0.0343413845358454,1.49165141127344,33.9296948292037,43,95,"negative regulation of protein binding","CDKN1A, STUB1, RACK1, NES, PARK7, CARD16, MITD1, TTBK2, CTSZ, ADRB2, DAB2, TLE5, DDX11, DVL1, AKT1, USP33, TFIP11, DISC1, GOLGA2, DNAJB2, IFIT2, IFIT1, LRPAP1, ARRB2, MAP2, ATP2A2, PEX14, PPARA, MAPK3, MAPK8, RGMA, CTNNBIP1, EPB41L5, PTPRF, BAX, RALB, ACTB, ROCK1, SYMPK, DTNBP1, CAMK1, ITGB1BP1, BAG2"
"GO:0034644",0.0451102325031072,1.4722306833181,31.7867667347277,40,89,"cellular response to UV","CDKN1A, RUVBL2, CARD16, PIERCE1, CRIP1, PARP1, COPS9, SDE2, DDB1, DDB2, EIF2S1, EP300, ERCC1, ZBTB1, SIRT1, OPN3, NOC2L, ATF4, POLK, TRIAP1, PIK3R1, ATR, INO80, PPID, USP47, IMPACT, MAPK13, NSMCE3, METTL3, BAK1, PTPRK, BAX, RPL26, SMPD1, TIMP1, YY1, HYAL3, CASP9, CUL4B, CDC25A"
"GO:0019915",0.0494016808107496,1.46522812062801,31.0724573699023,39,87,"lipid storage","NR1H3, PLIN3, OSBPL8, OSBPL11, CIDEA, PLIN2, FITM2, STARD4, CPT1A, CRY1, SIRT1, GBA1, GM2A, HILPDA, HEXA, HEXB, ACACB, APOE, LPL, SMIM22, PLIN5, MSR1, NFKB1, NFKBIA, ABHD5, PPARA, AUP1, RNF213, PTPN2, LDAH, SOAT1, SREBF1, SREBF2, STAT5B, NR1H2, FTO, ZC3H12A, ALKBH7, CDS2"
"GO:0046330",0.0411846529380062,1.4633808479854,34.2868495116164,43,96,"positive regulation of JNK cascade","NOD1, GADD45G, TIRAP, CRK, DUSP19, DAB2IP, SH3RF2, GADD45A, F2RL1, PTK2B, MTURN, ANKRD6, MAPKBP1, TNIK, MAPK8IP3, PYCARD, HRAS, APP, LTBR, MAP3K5, MAP3K11, MYD88, GADD45B, NAIP, MINK1, TAOK3, SERPINF2, TAOK1, SDCBP, MAP2K4, CARD9, TLR4, TPD52L1, TRAF1, TRAF2, TRAF3, TRAF5, TRAF6, AXIN1, FZD7, RIPK1, MFHAS1, TRAF4"
"GO:0061097",0.0411846529380062,1.4633808479854,34.2868495116164,43,96,"regulation of protein tyrosine kinase activity","ABI1, CD24, RACK1, CEP43, SOCS4, ADORA1, IL34, DLG3, HBEGF, DVL2, EFNA1, EGF, EGFR, ERBB3, CBLC, GAS6, APP, ALKAL1, NEDD9, PAK2, GPRC5B, PRNP, PSEN1, CASS4, PTK6, PTPN1, PTPN2, ZFYVE28, RAP2C, SNX6, RAP2B, SHC1, SRC, BTC, TSG101, GGNBP2, VPS25, NCK2, ZGPAT, AFAP1L2, CBL, CBLB, UNC119"
"GO:0006979",0.0442475490879808,1.45094128908743,34.4184752052176,43,97,"response to oxidative stress","PRDX4, RGS14, RBPMS, PNKP, PXDNL, RCAN1, TOR1A, ERCC1, ERCC2, ERCC3, ALAD, ETFDH, TXN2, IPCEF1, GCLM, GPX4, GSS, ERO1A, HMOX2, IDH1, APP, LPO, MMP14, COX1, MTF1, NUDT1, ND3, NDUFB4, NDUFS2, NDUFS8, ATOX1, RRM2B, MYEF2, NDUFA12, PRNP, PSEN1, PSMB5, ALS2, SELENOP, PXDN, CYB5B, ATRN, OXSR1"
