"EntrezID","Symbol","Description","P value"
"50855","PARD6A","par-6 family cell polarity regulator alpha",0.0079416905181946
"284361","EMC10","ER membrane protein complex subunit 10",0.00794297691437573
"387923","SERP2","stress associated endoplasmic reticulum protein family member 2",0.0079437775540534
"27132","CPNE7","copine 7",0.00798017007750085
"100132707","PAXIP1-AS2","PAXIP1 antisense RNA 2",0.00798639560517178
"8697","CDC23","cell division cycle 23",0.00800085906453907
"79805","VASH2","vasohibin 2",0.00800558809098284
"10686","CLDN16","claudin 16",0.00800736579495509
"23398","PPWD1","peptidylprolyl isomerase domain and WD repeat containing 1",0.0080139943020896
"255043","TMEM86B","transmembrane protein 86B",0.00801865034539673
"23592","LEMD3","LEM domain containing 3",0.00803442962782985
"84727","SPSB2","splA/ryanodine receptor domain and SOCS box containing 2",0.00804556909427312
"203245","NAIF1","nuclear apoptosis inducing factor 1",0.00804792549164746
"9168","TMSB10","thymosin beta 10",0.00805240863467616
"83700","JAM3","junctional adhesion molecule 3",0.00805382562624513
"92270","ATP6AP1L","ATPase H+ transporting accessory protein 1 like",0.00805701780212265
"55105","GPATCH2","G-patch domain containing 2",0.00806718941567408
"57343","ZNF304","zinc finger protein 304",0.00807203647678123
"93164","HTR7P1","5-hydroxytryptamine receptor 7 pseudogene 1",0.00807516025715771
"80306","MED28","mediator complex subunit 28",0.00809090041069804
"2177","FANCD2","Fanconi anemia complementation group D2",0.00809106584044383
"57554","LRRC7","leucine rich repeat containing 7",0.0080940401804328
"6527","SLC5A4","solute carrier family 5 member 4",0.00810409324487527
"220992","ZNF485","zinc finger protein 485",0.00810416999152053
"283316","CD163L1","CD163 molecule like 1",0.00810850434862398
"8881","CDC16","cell division cycle 16",0.00810899955114508
"2629","GBA","glucosylceramidase beta",0.00810905195343203
"79072","FASTKD3","FAST kinase domains 3",0.00811956439625061
"284297","SSC5D","scavenger receptor cysteine rich family member with 5 domains",0.00813337504815626
"22981","NINL","ninein like",0.00813853381270224
"25924","MYRIP","myosin VIIA and Rab interacting protein",0.00814508950916659
"7841","MOGS","mannosyl-oligosaccharide glucosidase",0.00814709900479893
"9045","RPL14","ribosomal protein L14",0.00815847423847327
"653483","AFDN-AS1","AFDN antisense RNA 1 (head to head)",0.00816410389484457
"2034","EPAS1","endothelial PAS domain protein 1",0.00817353367105067
"22889","KIAA0907","KIAA0907",0.00818199322734525
"26146","TRAF3IP1","TRAF3 interacting protein 1",0.00818469967256519
"22994","CEP131","centrosomal protein 131",0.00818993163893844
"54512","EXOSC4","exosome component 4",0.00819567443640834
"84929","FIBCD1","fibrinogen C domain containing 1",0.00820854685776751
"84656","GLYR1","glyoxylate reductase 1 homolog",0.00821504774526249
"57104","PNPLA2","patatin like phospholipase domain containing 2",0.00821505652640842
"54919","DNAAF5","dynein axonemal assembly factor 5",0.00823184862418047
"10669","CGREF1","cell growth regulator with EF-hand domain 1",0.00823287355364477
"169714","QSOX2","quiescin sulfhydryl oxidase 2",0.00823740638301462
"84138","SLC7A6OS","solute carrier family 7 member 6 opposite strand",0.00824088575481596
"2932","GSK3B","glycogen synthase kinase 3 beta",0.00824295592608504
"79973","ZNF442","zinc finger protein 442",0.00824761322389422
"488","ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2",0.00825100745517227
"3938","LCT","lactase",0.00825526416442879
"3984","LIMK1","LIM domain kinase 1",0.0082587667810281
"3703","STT3A","STT3A, catalytic subunit of the oligosaccharyltransferase complex",0.00827158358829494
"339344","MYPOP","Myb related transcription factor, partner of profilin",0.00828536335402896
"9720","CCDC144A","coiled-coil domain containing 144A",0.00828569059411377
"6711","SPTBN1","spectrin beta, non-erythrocytic 1",0.0083043990840892
"6293","VPS52","VPS52, GARP complex subunit",0.00830704515104319
"56129","PCDHB7","protocadherin beta 7",0.0083085658692158
"130013","ACMSD","aminocarboxymuconate semialdehyde decarboxylase",0.00830995417434888
"10544","PROCR","protein C receptor",0.00831024435439265
"388284","C16orf86","chromosome 16 open reading frame 86",0.00832140920382285
"27286","SRPX2","sushi repeat containing protein, X-linked 2",0.00832796850500805
"3697","ITIH1","inter-alpha-trypsin inhibitor heavy chain 1",0.00833045130806265
"100506637","PRKAR2A-AS1","PRKAR2A antisense RNA 1",0.00833927691136593
"57010","CABP4","calcium binding protein 4",0.008339296724866
"56925","LXN","latexin",0.00834133175492835
"23365","ARHGEF12","Rho guanine nucleotide exchange factor 12",0.00834522598471654
"10078","TSSC4","tumor suppressing subtransferable candidate 4",0.00837102943059742
"54039","PCBP3","poly(rC) binding protein 3",0.00837609217603397
"6548","SLC9A1","solute carrier family 9 member A1",0.00839867493344004
"1121","CHM","CHM, Rab escort protein 1",0.00840589703025929
"28511","NKIRAS2","NFKB inhibitor interacting Ras like 2",0.00841416768562542
"28231","SLCO4A1","solute carrier organic anion transporter family member 4A1",0.00842241864290805
"8897","MTMR3","myotubularin related protein 3",0.00842491599997941
"79612","NAA16","N(alpha)-acetyltransferase 16, NatA auxiliary subunit",0.00843414322396596
"64689","GORASP1","golgi reassembly stacking protein 1",0.00843437607263375
"81839","VANGL1","VANGL planar cell polarity protein 1",0.00843554327350526
"23383","MAU2","MAU2 sister chromatid cohesion factor",0.00845370563151149
"80153","EDC3","enhancer of mRNA decapping 3",0.00845637186926651
"80790","CMIP","c-Maf inducing protein",0.00846959576888795
"56946","EMSY","EMSY, BRCA2 interacting transcriptional repressor",0.00847057165115517
"57502","NLGN4X","neuroligin 4, X-linked",0.00847225778253535
"9397","NMT2","N-myristoyltransferase 2",0.00847516631815048
"4704","NDUFA9","NADH:ubiquinone oxidoreductase subunit A9",0.00848150533826919
"7283","TUBG1","tubulin gamma 1",0.00850109190449511
"23705","CADM1","cell adhesion molecule 1",0.00850663281950392
"84064","HDHD2","haloacid dehalogenase like hydrolase domain containing 2",0.00850916726926731
"79786","KLHL36","kelch like family member 36",0.0085173245091017
"8818","DPM2","dolichyl-phosphate mannosyltransferase subunit 2, regulatory",0.00852158197608011
"55759","WDR12","WD repeat domain 12",0.00852687611276182
"8933","RTL8C","retrotransposon Gag like 8C",0.00852833410355847
"144321","GLIPR1L2","GLI pathogenesis related 1 like 2",0.00853029325288768
"219970","GLYATL2","glycine-N-acyltransferase like 2",0.00853386927873168
"8722","CTSF","cathepsin F",0.0085395275294492
"86","ACTL6A","actin like 6A",0.0085491015864585
"5889","RAD51C","RAD51 paralog C",0.0085826834662508
"5947","RBP1","retinol binding protein 1",0.00862160852211113
"6222","RPS18","ribosomal protein S18",0.00862241604821024
"9817","KEAP1","kelch like ECH associated protein 1",0.00862421107818867
"83540","NUF2","NUF2, NDC80 kinetochore complex component",0.00863558599432357
"79039","DDX54","DEAD-box helicase 54",0.00863884696639872
"7265","TTC1","tetratricopeptide repeat domain 1",0.00864386704185649
"162239","ZFP1","ZFP1 zinc finger protein",0.00864757458585319
"25886","POC1A","POC1 centriolar protein A",0.00865624521444641
"138311","FAM69B","family with sequence similarity 69 member B",0.0086611829183425
"134549","SHROOM1","shroom family member 1",0.00866453675353129
"8651","SOCS1","suppressor of cytokine signaling 1",0.00866809619805586
"102723505","LINC02095","long intergenic non-protein coding RNA 2095",0.00867172287882934
"10927","SPIN1","spindlin 1",0.00868127230769933
"51277","DNAJC27","DnaJ heat shock protein family (Hsp40) member C27",0.00868783743884083
"339456","TMEM52","transmembrane protein 52",0.00869684139290072
"55831","EMC3","ER membrane protein complex subunit 3",0.00870989022805035
"100128770","AC108134.1","NULL",0.00873394875417921
"100506516","LINC01176","long intergenic non-protein coding RNA 1176",0.00875568840962426
"115209","OMA1","OMA1 zinc metallopeptidase",0.0087594614024189
"84930","MASTL","microtubule associated serine/threonine kinase like",0.00879041813577808
"26234","FBXL5","F-box and leucine rich repeat protein 5",0.00880181553700399
"81577","GFOD2","glucose-fructose oxidoreductase domain containing 2",0.00880302584031012
"54942","FAM206A","family with sequence similarity 206 member A",0.00880669601180484
"7633","ZNF79","zinc finger protein 79",0.00881949314595198
"4493","MT1E","metallothionein 1E",0.00882205696660288
"29058","TMEM230","transmembrane protein 230",0.00882421577625592
"4175","MCM6","minichromosome maintenance complex component 6",0.0088478498538167
"113802","HENMT1","HEN methyltransferase 1",0.00890918994254752
"10090","UST","uronyl 2-sulfotransferase",0.00892940369350681
"4744","NEFH","neurofilament heavy",0.00893339767918522
"10013","HDAC6","histone deacetylase 6",0.00894861270270353
"10349","ABCA10","ATP binding cassette subfamily A member 10",0.00896609260190728
"29896","TRA2A","transformer 2 alpha homolog",0.00897793407366132
"64645","MFSD14A","major facilitator superfamily domain containing 14A",0.00898372690507654
"10743","RAI1","retinoic acid induced 1",0.00898845352627431
"4515","MTCP1","mature T-cell proliferation 1",0.00898946361983155
"80778","ZNF34","zinc finger protein 34",0.00900374694603157
"23253","ANKRD12","ankyrin repeat domain 12",0.00902684083196337
"5396","PRRX1","paired related homeobox 1",0.00903113881999629
"9610","RIN1","Ras and Rab interactor 1",0.00903858025864734
"9874","TLK1","tousled like kinase 1",0.00905335963660003
"1001","CDH3","cadherin 3",0.00906701197527771
"7553","ZNF7","zinc finger protein 7",0.00906920892957574
"2938","GSTA1","glutathione S-transferase alpha 1",0.00908191783949086
"79050","NOC4L","nucleolar complex associated 4 homolog",0.0090842854309634
"339230","CCDC137","coiled-coil domain containing 137",0.00909163657018452
"90525","SHF","Src homology 2 domain containing F",0.00911152843001695
"9319","TRIP13","thyroid hormone receptor interactor 13",0.00911468582263275
"2193","FARSA","phenylalanyl-tRNA synthetase alpha subunit",0.00916079782738466
"84938","ATG4C","autophagy related 4C cysteine peptidase",0.00917333701999412
"286464","CFAP47","cilia and flagella associated protein 47",0.00919075542761449
"140460","ASB7","ankyrin repeat and SOCS box containing 7",0.00922070276336651
"50804","MYEF2","myelin expression factor 2",0.00922810710494149
"6827","SUPT4H1","SPT4 homolog, DSIF elongation factor subunit",0.00923008036675577
"993","CDC25A","cell division cycle 25A",0.00923524028807399
"10165","SLC25A13","solute carrier family 25 member 13",0.00924695073223036
"63943","FKBPL","FK506 binding protein like",0.0092485974911094
"4238","MFAP3","microfibril associated protein 3",0.00926844256954507
"22850","ADNP2","ADNP homeobox 2",0.00927629716572775
"79598","CEP97","centrosomal protein 97",0.00928864601780188
"1733","DIO1","iodothyronine deiodinase 1",0.00928889352355589
"60314","C12orf10","chromosome 12 open reading frame 10",0.00930227659411909
"11156","PTP4A3","protein tyrosine phosphatase type IVA, member 3",0.00931478139843267
"388531","RGS9BP","regulator of G protein signaling 9 binding protein",0.00932167078867441
"2803","GOLGA4","golgin A4",0.00934260850186153
"83878","USHBP1","USH1 protein network component harmonin binding protein 1",0.00935558840686967
"2280","FKBP1A","FK506 binding protein 1A",0.00935748192278507
"105375430","SLC12A9-AS1","SLC12A9 antisense RNA 1",0.00937576850321342
"545","ATR","ATR serine/threonine kinase",0.00939235570862929
"652968","CASTOR1","cytosolic arginine sensor for mTORC1 subunit 1",0.00939328572918163
"133022","TRAM1L1","translocation associated membrane protein 1-like 1",0.00939747692957282
"115825","WDFY2","WD repeat and FYVE domain containing 2",0.00940090110513847
"64860","ARMCX5","armadillo repeat containing, X-linked 5",0.00944965534225606
"641339","ZNF674","zinc finger protein 674",0.00946152374769493
"101927702","AL157756.1","NULL",0.00947992206972126
"285593","AC008663.2","NULL",0.00948741223887917
"29944","PNMA3","paraneoplastic Ma antigen 3",0.00951772113873739
"56683","C21orf59","chromosome 21 open reading frame 59",0.00952147238391721
"1933","EEF1B2","eukaryotic translation elongation factor 1 beta 2",0.00952440008904676
"5501","PPP1CC","protein phosphatase 1 catalytic subunit gamma",0.00954367023738534
"64318","NOC3L","NOC3 like DNA replication regulator",0.00954514639920512
"100506779","TSPOAP1-AS1","TSPOAP1 antisense RNA 1",0.00954528598346349
"401207","C5orf63","chromosome 5 open reading frame 63",0.00954683310851734
"91624","NEXN","nexilin F-actin binding protein",0.0095509932149912
"27090","ST6GALNAC4","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4",0.00956491603090459
"81889","FAHD1","fumarylacetoacetate hydrolase domain containing 1",0.0095713080585299
"26009","ZZZ3","zinc finger ZZ-type containing 3",0.00957987321984399
"23081","KDM4C","lysine demethylase 4C",0.00958360093504607
"91289","LMF2","lipase maturation factor 2",0.00958687588578733
"135154","SDHAF4","succinate dehydrogenase complex assembly factor 4",0.00958718497572764
"91748","ELMSAN1","ELM2 and Myb/SANT domain containing 1",0.00959303328087002
"10793","ZNF273","zinc finger protein 273",0.00959399278436612
"10227","MFSD10","major facilitator superfamily domain containing 10",0.00960099938135572
"55614","KIF16B","kinesin family member 16B",0.00963566416308081
"84163","GTF2IRD2","GTF2I repeat domain containing 2",0.00963979144835503
"126328","NDUFA11","NADH:ubiquinone oxidoreductase subunit A11",0.00966646124180004
"6895","TARBP2","TARBP2, RISC loading complex RNA binding subunit",0.00967843030819593
"727758","ROCK1P1","Rho associated coiled-coil containing protein kinase 1 pseudogene 1",0.00969178497088141
"54503","ZDHHC13","zinc finger DHHC-type containing 13",0.00969519136234442
"100874158","LINC00398","long intergenic non-protein coding RNA 398",0.00971900570806872
"10320","IKZF1","IKAROS family zinc finger 1",0.00972349167248476
"65992","DDRGK1","DDRGK domain containing 1",0.00974210311795298
"3833","KIFC1","kinesin family member C1",0.00974305024060396
"147949","ZNF583","zinc finger protein 583",0.00974833144812415
"55144","LRRC8D","leucine rich repeat containing 8 family member D",0.00976211951510253
"10902","BRD8","bromodomain containing 8",0.00976291305588672
"197320","ZNF778","zinc finger protein 778",0.00977199680845842
"339488","TFAP2E","transcription factor AP-2 epsilon",0.00977494465792372
"64080","RBKS","ribokinase",0.00978172718525194
"339327","ZNF546","zinc finger protein 546",0.00981101266043261
"100128640","ACVR2B-AS1","ACVR2B antisense RNA 1",0.00982319337259097
"28970","C11orf54","chromosome 11 open reading frame 54",0.00983618689246579
"26121","PRPF31","pre-mRNA processing factor 31",0.00983803701510366
"57827","C6orf47","chromosome 6 open reading frame 47",0.00983967547181275
"949","SCARB1","scavenger receptor class B member 1",0.00984632126655149
"6683","SPAST","spastin",0.00985150754628838
"1153","CIRBP","cold inducible RNA binding protein",0.00987282618229113
"149483","CCDC17","coiled-coil domain containing 17",0.00988321920249668
"84108","PCGF6","polycomb group ring finger 6",0.00989331684808836
"114814","GNRHR2","gonadotropin releasing hormone receptor 2 (pseudogene)",0.00989375181584617
"754","PTTG1IP","PTTG1 interacting protein",0.00989756215609072
"26065","LSM14A","LSM14A, mRNA processing body assembly factor",0.00990167121241903
"113612","CYP2U1","cytochrome P450 family 2 subfamily U member 1",0.0099131509089927
"55205","ZNF532","zinc finger protein 532",0.00993372401209536
"387082","SUMO4","small ubiquitin-like modifier 4",0.00993935250316236
"6615","SNAI1","snail family transcriptional repressor 1",0.00998012729596032
"1136","CHRNA3","cholinergic receptor nicotinic alpha 3 subunit",0.0099881718708924
"55540","IL17RB","interleukin 17 receptor B",0.00999477269437188
"6182","MRPL12","mitochondrial ribosomal protein L12",0.0100124956684193
"171017","ZNF384","zinc finger protein 384",0.0100228435612126
"1060","CENPC","centromere protein C",0.0100304265365025
"26751","SH3YL1","SH3 and SYLF domain containing 1",0.010032545853367
"91607","SLFN11","schlafen family member 11",0.0100332156134301
"253430","IPMK","inositol polyphosphate multikinase",0.0100396044454399
"8995","TNFSF18","TNF superfamily member 18",0.010054634415585
"6239","RREB1","ras responsive element binding protein 1",0.0100755053956918
"10365","KLF2","Kruppel like factor 2",0.0100826936608499
"8165","AKAP1","A-kinase anchoring protein 1",0.0100836048650867
"159090","FAM122B","family with sequence similarity 122B",0.0100974296016043
"25850","ZNF345","zinc finger protein 345",0.01010401025565
"83636","C19orf12","chromosome 19 open reading frame 12",0.0101083803634567
"3176","HNMT","histamine N-methyltransferase",0.0101163577690033
"23350","U2SURP","U2 snRNP associated SURP domain containing",0.0101216656768423
"102724064","AP001107.9","NULL",0.0101299676136775
"7979","SEM1","SEM1, 26S proteasome complex subunit",0.0101305493711894
"84873","ADGRG7","adhesion G protein-coupled receptor G7",0.0101332313003504
"1021","CDK6","cyclin dependent kinase 6",0.0101333516473882
"23404","EXOSC2","exosome component 2",0.0101353030242906
"2965","GTF2H1","general transcription factor IIH subunit 1",0.010156128132059
"10772","SRSF10","serine and arginine rich splicing factor 10",0.0101620829138492
"10190","TXNDC9","thioredoxin domain containing 9",0.0101905404767941
"113444","SMIM12","small integral membrane protein 12",0.0102423709826158
"63827","BCAN","brevican",0.0102508457814763
"93627","TBCK","TBC1 domain containing kinase",0.0102718047134056
"23095","KIF1B","kinesin family member 1B",0.0102733423328432
"50839","TAS2R10","taste 2 receptor member 10",0.0102758181520344
"126282","TNFAIP8L1","TNF alpha induced protein 8 like 1",0.0102859625460441
"100128881","VPS9D1-AS1","VPS9D1 antisense RNA 1",0.0103068137726902
"80129","CCDC170","coiled-coil domain containing 170",0.0103220570562352
"51122","COMMD2","COMM domain containing 2",0.0103223391668086
"283951","C16orf91","chromosome 16 open reading frame 91",0.0103386754394459
"402","ARL2","ADP ribosylation factor like GTPase 2",0.0103487252758065
"101928079","SLC44A3-AS1","SLC44A3 antisense RNA 1",0.0103766922721121
"81607","NECTIN4","nectin cell adhesion molecule 4",0.0103782543992907
"6223","RPS19","ribosomal protein S19",0.0103801980688343
"89885","FATE1","fetal and adult testis expressed 1",0.0103810734359436
"25909","AHCTF1","AT-hook containing transcription factor 1",0.010414283424748
"2475","MTOR","mechanistic target of rapamycin",0.0104267532475233
"26128","KIF1BP","KIF1 binding protein",0.01043341100465
"440584","SLC2A1-AS1","SLC2A1 antisense RNA 1",0.0104485142915594
"92346","C1orf105","chromosome 1 open reading frame 105",0.0104486418118187
"10098","TSPAN5","tetraspanin 5",0.0104499794669145
"10713","USP39","ubiquitin specific peptidase 39",0.0104598133777855
"6623","SNCG","synuclein gamma",0.01046414796587
"10126","DNAL4","dynein axonemal light chain 4",0.0104767843224849
"9382","COG1","component of oligomeric golgi complex 1",0.0104860506982107
"51441","YTHDF2","YTH N6-methyladenosine RNA binding protein 2",0.0104873336506917
"5985","RFC5","replication factor C subunit 5",0.0104892290226472
"445347","TRGC1","T-cell receptor gamma constant 1",0.0104901727578367
"169792","GLIS3","GLIS family zinc finger 3",0.0105208666696381
"55617","TASP1","taspase 1",0.0105323372496042
"84280","BTBD10","BTB domain containing 10",0.0105400903492794
"79140","CCDC28B","coiled-coil domain containing 28B",0.0105581508364101
"55062","WIPI1","WD repeat domain, phosphoinositide interacting 1",0.0105581976040923
"55778","ZNF839","zinc finger protein 839",0.010567808606525
"4256","MGP","matrix Gla protein",0.0105821806774851
"9088","PKMYT1","protein kinase, membrane associated tyrosine/threonine 1",0.0105991733717719
"50808","AK3","adenylate kinase 3",0.010609425369253
"6165","RPL35A","ribosomal protein L35a",0.0106122782505713
"29090","TIMM21","translocase of inner mitochondrial membrane 21",0.0106271789728857
"126299","ZNF428","zinc finger protein 428",0.0106420865304202
"25949","SYF2","SYF2 pre-mRNA splicing factor",0.0106458308867119
"56155","TEX14","testis expressed 14, intercellular bridge forming factor",0.0106482288285927
"55157","DARS2","aspartyl-tRNA synthetase 2, mitochondrial",0.0106632576842423
"4722","NDUFS3","NADH:ubiquinone oxidoreductase core subunit S3",0.0106817962080086
"79986","ZNF702P","zinc finger protein 702, pseudogene",0.0106885006151807
"24139","EML2","echinoderm microtubule associated protein like 2",0.0106931781780828
"7620","ZNF69","zinc finger protein 69",0.0107213877455201
"6596","HLTF","helicase like transcription factor",0.0107237445175865
"5700","PSMC1","proteasome 26S subunit, ATPase 1",0.0107241664903526
"54585","LZTFL1","leucine zipper transcription factor like 1",0.0107365295802437
"84707","BEX2","brain expressed X-linked 2",0.0107465384954462
"56954","NIT2","nitrilase family member 2",0.0107595932342583
"9694","EMC2","ER membrane protein complex subunit 2",0.0107649768167127
"1789","DNMT3B","DNA methyltransferase 3 beta",0.0107793898788708
"153643","FAM81B","family with sequence similarity 81 member B",0.0107873073403668
"344405","PRORSD1P","prolyl-tRNA synthetase associated domain containing 1, pseudogene",0.0108065076565739
"285780","LY86-AS1","LY86 antisense RNA 1",0.0108238828697083
"5178","PEG3","paternally expressed 3",0.0108255015378326
"10395","DLC1","DLC1 Rho GTPase activating protein",0.0108329829710874
"84740","AFAP1-AS1","AFAP1 antisense RNA 1",0.0108339420852064
"1404","HAPLN1","hyaluronan and proteoglycan link protein 1",0.0108417463196769
"131669","UROC1","urocanate hydratase 1",0.0108422427540058
"27085","MTBP","MDM2 binding protein",0.0108447103458769
"80010","RMI1","RecQ mediated genome instability 1",0.0108508825226172
"55591","VEZT","vezatin, adherens junctions transmembrane protein",0.0108585284570742
"9278","ZBTB22","zinc finger and BTB domain containing 22",0.010874445785241
"51175","TUBE1","tubulin epsilon 1",0.0108754325145605
"8061","FOSL1","FOS like 1, AP-1 transcription factor subunit",0.0108755240171828
"51594","NBAS","neuroblastoma amplified sequence",0.0108922438415706
"26958","COPG2","coatomer protein complex subunit gamma 2",0.0108959758925253
"23521","RPL13A","ribosomal protein L13a",0.0108986345224413
"79720","VPS37B","VPS37B, ESCRT-I subunit",0.0109019990608281
"10036","CHAF1A","chromatin assembly factor 1 subunit A",0.0109075897723494
"51667","NUB1","negative regulator of ubiquitin like proteins 1",0.0109208893562296
"5304","PIP","prolactin induced protein",0.0109440680735577
"10171","RCL1","RNA terminal phosphate cyclase like 1",0.0109625147314547
"80021","TMEM62","transmembrane protein 62",0.0109947841962494
"1389","CREBL2","cAMP responsive element binding protein like 2",0.0110164096629544
"79370","BCL2L14","BCL2 like 14",0.0110313036404613
"54469","ZFAND6","zinc finger AN1-type containing 6",0.0110443286838294
"344905","ATP13A5","ATPase 13A5",0.0110552746972099
"8629","JRK","Jrk helix-turn-helix protein",0.0110696071066753
"6879","TAF7","TATA-box binding protein associated factor 7",0.0110802215047321
"101926918","GTF2IP12","general transcription factor IIi pseudogene 12",0.0110871296214358
"11280","SCN11A","sodium voltage-gated channel alpha subunit 11",0.0110975242021779
"65998","C11orf95","chromosome 11 open reading frame 95",0.0110985907254997
"5144","PDE4D","phosphodiesterase 4D",0.0110987521312953
"83932","SPRTN","SprT-like N-terminal domain",0.011102321379723
"8784","TNFRSF18","TNF receptor superfamily member 18",0.0111153966787559
"11316","COPE","coatomer protein complex subunit epsilon",0.0111353046664822
"118","ADD1","adducin 1",0.0111661238374505
"79169","C1orf35","chromosome 1 open reading frame 35",0.0111786975184354
"120227","CYP2R1","cytochrome P450 family 2 subfamily R member 1",0.0111882099466174
"90353","CTU1","cytosolic thiouridylase subunit 1",0.0111918001235809
"57572","DOCK6","dedicator of cytokinesis 6",0.0112140548120507
"90075","ZNF30","zinc finger protein 30",0.0112148030271124
"221656","KDM1B","lysine demethylase 1B",0.0112318296158017
"22834","ZNF652","zinc finger protein 652",0.011245965484071
"157574","FBXO16","F-box protein 16",0.0112515564416253
"6294","SAFB","scaffold attachment factor B",0.011252118521501
"494143","CHAC2","ChaC cation transport regulator homolog 2",0.0112527554180337
"51026","GOLT1B","golgi transport 1B",0.0112975614429065
"11282","MGAT4B","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B",0.0113120678884783
"29119","CTNNA3","catenin alpha 3",0.0113311144179172
"6161","RPL32","ribosomal protein L32",0.0113577585478357
"80835","TAS1R1","taste 1 receptor member 1",0.011378919667945
"4846","NOS3","nitric oxide synthase 3",0.0113878223775628
"4799","NFX1","nuclear transcription factor, X-box binding 1",0.0113958841072654
"23550","PSD4","pleckstrin and Sec7 domain containing 4",0.0114296086104752
"57461","ISY1","ISY1 splicing factor homolog",0.0114311775174596
"26272","FBXO4","F-box protein 4",0.0114320976925051
"8857","FCGBP","Fc fragment of IgG binding protein",0.0114354487244279
"124801","LSM12","LSM12 homolog",0.011458091019912
"150","ADRA2A","adrenoceptor alpha 2A",0.0114793614020958
"8665","EIF3F","eukaryotic translation initiation factor 3 subunit F",0.0114897428749137
"10694","CCT8","chaperonin containing TCP1 subunit 8",0.0114909284705473
"10636","RGS14","regulator of G protein signaling 14",0.0114937486849922
"123096","SLC25A29","solute carrier family 25 member 29",0.0115005964181623
"200844","C3orf67","chromosome 3 open reading frame 67",0.0115021717947275
"59352","LGR6","leucine rich repeat containing G protein-coupled receptor 6",0.0115163666460885
"824","CAPN2","calpain 2",0.0115230061258588
"7272","TTK","TTK protein kinase",0.0115244312259978
"3796","KIF2A","kinesin family member 2A",0.0115272086726383
"2287","FKBP3","FK506 binding protein 3",0.0115283966308019
"85414","SLC45A3","solute carrier family 45 member 3",0.0115405709438083
"92949","ADAMTSL1","ADAMTS like 1",0.0115983847755567
"10454","TAB1","TGF-beta activated kinase 1 (MAP3K7) binding protein 1",0.011606527840599
"23199","GSE1","Gse1 coiled-coil protein",0.0116079855763808
"2091","FBL","fibrillarin",0.0116198298972658
"57647","DHX37","DEAH-box helicase 37",0.0116234441850249
"57799","RAB40C","RAB40C, member RAS oncogene family",0.011631034400113
"8602","NOP14","NOP14 nucleolar protein",0.0116400448351375
"10155","TRIM28","tripartite motif containing 28",0.0116481959705117
"54033","RBM11","RNA binding motif protein 11",0.0116726664562636
"163786","SASS6","SAS-6 centriolar assembly protein",0.0116753011626129
"2188","FANCF","Fanconi anemia complementation group F",0.0116817108367413
"6228","RPS23","ribosomal protein S23",0.0116875845646858
"84418","CYSTM1","cysteine rich transmembrane module containing 1",0.0116913067931441
"150468","CKAP2L","cytoskeleton associated protein 2 like",0.0116920857499054
"7227","TRPS1","transcriptional repressor GATA binding 1",0.0116928510842033
"10794","ZNF460","zinc finger protein 460",0.0116945837752858
"10072","DPP3","dipeptidyl peptidase 3",0.0117168607492997
"27430","MAT2B","methionine adenosyltransferase 2B",0.0117256788717327
"54882","ANKHD1","ankyrin repeat and KH domain containing 1",0.0117528865013039
"55347","ABHD10","abhydrolase domain containing 10",0.0117758252147124
"595135","PGM5P2","phosphoglucomutase 5 pseudogene 2",0.0117878085383809
"5571","PRKAG1","protein kinase AMP-activated non-catalytic subunit gamma 1",0.011813277742649
"4904","YBX1","Y-box binding protein 1",0.0118196454040268
"768211","RELL1","RELT like 1",0.0118242116556508
"657","BMPR1A","bone morphogenetic protein receptor type 1A",0.0118419240173427
"3554","IL1R1","interleukin 1 receptor type 1",0.0118577317521399
"11279","KLF8","Kruppel like factor 8",0.0118654138476247
"8538","BARX2","BARX homeobox 2",0.011877506868992
"388939","C2orf71","chromosome 2 open reading frame 71",0.0118845578643907
"3120","HLA-DQB2","major histocompatibility complex, class II, DQ beta 2",0.011900111663191
"51776","MAP3K20","mitogen-activated protein kinase kinase kinase 20",0.0119003673324176
"57003","CCDC47","coiled-coil domain containing 47",0.0119279900015381
"2074","ERCC6","ERCC excision repair 6, chromatin remodeling factor",0.0119314416609222
"728294","D2HGDH","D-2-hydroxyglutarate dehydrogenase",0.0119538263531371
"101927599","ZNF529-AS1","ZNF529 antisense RNA 1",0.0119985965385737
"55150","C19orf73","chromosome 19 open reading frame 73",0.0120132462873648
"2342","FNTB","farnesyltransferase, CAAX box, beta",0.0120226180452991
"6279","S100A8","S100 calcium binding protein A8",0.0120304094200482
"121512","FGD4","FYVE, RhoGEF and PH domain containing 4",0.012058534701838
"88","ACTN2","actinin alpha 2",0.0120838869388125
"79842","ZBTB3","zinc finger and BTB domain containing 3",0.0120937347882955
"3730","ANOS1","anosmin 1",0.0120970044173447
"406","ARNTL","aryl hydrocarbon receptor nuclear translocator like",0.0121008056657627
"10130","PDIA6","protein disulfide isomerase family A member 6",0.0121236447120311
"10763","NES","nestin",0.0121240367215909
"847","CAT","catalase",0.0121319241757691
"50628","GEMIN4","gem nuclear organelle associated protein 4",0.0121442705257995
